flag	table	lot	slot	category	item_id	num	goods_type	name
1047557040	map	1047550040	1	1	2906	1	0	Golden Rune [7]
1047557900	map	1047550900	1	1	7311	1	16	Unendurable Frenzy
1047567300	map	1047560300	1	1	2915	1	0	
1047567310	map	1047560310	1	1	10107	1	14	Smithing Stone [8]
1047567320	map	1047560320	1	1	920	2	0	Thawfrost Boluses
1047567330	map	1047560330	1	1	1740	4	0	Crystal Dart
1047567700	map	1047560700	1	3	320000	1		
1047567700	map	1047560701	1	3	320100	1		
1047567700	map	1047560702	1	3	320300	1		
1047577300	map	1047570300	1	1	2906	1	0	Golden Rune [7]
1047577310	map	1047570310	1	1	2911	1	0	Golden Rune [12]
1047587000	map	1047580000	1	1	10200	1	14	Somber Smithing Stone [9]
1047587800	map	1047580800	1	2	31060000	1		Silver Mirrorshield
1048377000	map	1048370000	1	1	15130	4	2	Crab Eggs
1048377020	map	1048370020	1	1	2902	1	0	Golden Rune [3]
1048377030	map	1048370030	1	1	2903	1	0	Golden Rune [4]
1048387000	map	1048380000	1	1	2903	1	0	Golden Rune [4]
1048387010	map	948380010	1	1	401	1		
1048387010	map	1048380011	1	3	100000	1		
1048387010	map	1048380012	1	3	100100	1		
1048387010	map	1048380013	1	3	100200	1		
1048387010	map	1048380014	1	3	100300	1		
1048387020	map	948380020	1	1	401	1		
1048387020	map	1048380020	1	2	33250000	1		Meteorite Staff
1048387030	map	948380030	1	1	401	1		
1048387500	map	1048380500	1	1	20753	5	2	Sacramental Bud
1048387500	map	1048380501	1	1	2902	1	0	Golden Rune [3]
1048387500	map	1048380502	1	1	2904	1	0	Golden Rune [5]
1048387500	map	1048380503	1	1	2909	1	0	Golden Rune [10]
1048397000	map	1048390000	1	1	20753	1	2	Sacramental Bud
1048397010	map	1048390010	1	1	10164	1	14	Somber Smithing Stone [5]
1048397040	map	1048390040	1	1	15110	3	2	Great Dragonfly Head
1048397050	map	1048390050	1	1	8000	1	1	Stonesword Key
1048397900	map	1048390900	1	1	4710	1	5	Rock Sling
1048407010	map	1048400010	1	1	2900	1	0	Golden Rune [1]
1048407020	map	1048400020	1	1	2905	1	0	Golden Rune [6]
1048407030	map	1048400030	1	1	2901	1	0	Golden Rune [2]
1048407040	map	1048400040	1	1	20753	1	2	Sacramental Bud
1048407050	map	1048400050	1	1	15341	3	2	Hefty Beast Bone
1048407060	map	1048400060	1	2	32170000	1		Spiked Palisade Shield
1048407900	map	1048400900	1	2	32160000	1		Visage Shield
1048407980	enemy	446040051	1	1	20802	5	2	Smoldering Butterfly
1048407980	enemy	446040052	1	1	20682	3	2	Fire Blossom
1048407990	enemy	446040041	1	1	20802	5	2	Smoldering Butterfly
1048407990	enemy	446040042	1	1	20682	3	2	Fire Blossom
1048417800	map	1048410800	1	1	8948	1	1	
1048517000	map	1048510000	1	1	10166	1	14	Somber Smithing Stone [7]
1048517700	map	1048510700	1	5	22500	1		
1048547800	map	1048540800	1	1	2900	1	0	Golden Rune [1]
1048547810	map	1048540810	1	1	2902	1	0	Golden Rune [3]
1048547820	map	1048540820	1	1	2905	1	0	Golden Rune [6]
1048547830	map	1048540830	1	1	2908	1	0	Golden Rune [9]
1048547840	map	1048540840	1	1	2910	1	0	Golden Rune [11]
1048547990	enemy	340051300	1	2	12210000	1		Rotten Battle Hammer
1048547990	enemy	340051301	1	3	2000000	1		Longsword
1048557300	map	1048550300	1	1	2912	1	0	Golden Rune [13]
1048557600	map	1048550600	1	4	1161	1		
1048557700	map	1048550700	1	1	10140	1	14	Ancient Dragon Smithing Stone
1048557710	map	1048550710	1	3	230000	1	7	Azula Beastman Ashes
1048557710	map	1048550711	1	3	230100	1		
1048557710	map	1048550712	1	3	230200	1		
1048557710	map	1048550713	1	3	230300	1		
1048557900	map	1048550900	1	2	7060000	1		Flowing Curved Sword
1048567300	map	1048560300	1	1	8000	1	1	Stonesword Key
1048567800	map	1048560800	1	1	10168	1	14	Somber Ancient Dragon Smithing Stone
1048577000	map	1048570000	1	1	190	1	0	Rune Arc
1048577010	map	1048570010	1	1	2912	1	0	Golden Rune [13]
1048577020	map	1048570020	1	1	15341	3	2	Hefty Beast Bone
1048577030	map	1048570030	1	1	2912	1	0	Golden Rune [13]
1048577040	map	1048570040	1	1	1470	2	0	Freezing Grease
1048577050	map	1048570050	1	1	3030	8	0	Cuckoo Glintstone
1048577060	map	1048570060	1	1	1740	5	0	Crystal Dart
1048577070	map	1048570070	1	1	15040	3	2	Old Fang
1048577080	map	1048570080	1	1	15120	3	2	Slumbering Egg
1048577090	map	1048570090	1	1	2911	1	0	Golden Rune [12]
1048577300	map	1048570300	1	1	1120	1	0	Invigorating Cured Meat
1048577310	map	1048570310	1	1	2909	1	0	Golden Rune [10]
1048577700	map	1048570700	1	1	5010	1	5	Explosive Ghostflame
1048577800	map	1048570800	1	1	10010	1	14	Golden Seed
1048577810	map	1048570810	1	3	180000	1		
1048577810	map	1048570811	1	3	180100	1		
1048577810	map	1048570812	1	3	180200	1		
1048577810	map	1048570813	1	3	180300	1		
1048577900	map	1048570900	1	1	10918	1	14	Ghost Glovewort [9]
1048577910	map	1048570910	1	1	10918	1	14	Ghost Glovewort [9]
1048577920	map	1048570920	1	1	10918	1	14	Ghost Glovewort [9]
1048577930	map	1048570930	1	1	10918	1	14	Ghost Glovewort [9]
1048577990	enemy	340052100	1	3	2000300	1	0	
1048577990	enemy	340052101	1	2	23150000	1		Rotten Greataxe
1048587300	map	1048580300	1	1	2912	1	0	Golden Rune [13]
1049367000	map	1049360000	1	1	20802	3	2	Smoldering Butterfly
1049367010	map	1049360010	1	1	1750	6	0	Fan Daggers
1049377010	map	1049370010	1	1	15030	2	2	Beast Blood
1049377020	map	1049370020	1	1	10010	1	14	Golden Seed
1049377050	map	1049370050	1	1	15030	3	2	Beast Blood
1049377070	map	1049370070	1	1	2901	1	0	Golden Rune [2]
1049377100	map	1049370100	1	5	11900	1		
1049377110	map	1049370110	1	2	3200000	1		
1049377700	map	1049370700	1	1	10163	1	14	Somber Smithing Stone [4]
1049377700	map	1049370701	1	1	15030	1	2	Beast Blood
1049377700	map	1049370702	1	1	15040	2	2	Old Fang
1049387010	map	1049380010	1	1	10163	1	14	Somber Smithing Stone [4]
1049387020	map	1049380020	1	1	20801	1	2	Aeonian Butterfly
1049387030	map	1049380030	1	1	10103	3	14	Smithing Stone [4]
1049387040	map	1049380040	1	2	52030000	20		Black-Key Bolt
1049387060	map	1049380060	1	1	20753	2	2	Sacramental Bud
1049387070	map	1049380070	1	1	190	1	0	Rune Arc
1049387080	map	1049380080	1	1	2903	1	0	Golden Rune [4]
1049387110	map	1049380110	1	1	2904	1	0	Golden Rune [5]
1049387120	map	1049380120	1	1	10000	5	0	Glass Shard
1049387800	map	1049380000	1	1	4650	1	17	Eternal Darkness
1049397000	map	1049390000	1	1	8000	1	1	Stonesword Key
1049397010	map	1049390010	1	1	20650	5	2	Poisonbloom
1049397020	map	1049390020	1	1	190	1	0	Rune Arc
1049397030	map	1049390030	1	2	33280000	1		Staff of Loss
1049397040	map	1049390040	1	1	235000	1	7	Rotten Stray Ashes
1049397800	map	1049390800	1	2	2080000	1		Nox Flowing Sword
1049397850	map	1049390850	1	1	221000	1	8	Battlemage Hugues
1049397900	map	1049390900	1	2	33240000	1		
1049397910	map	1049390910	1	4	4011	1		
1049407000	map	1049400000	1	1	2904	1	0	Golden Rune [5]
1049407010	map	1049400010	1	1	20855	1	2	Gravel Stone
1049407020	map	1049400020	1	1	15000	3	2	Sliver of Meat
1049407040	map	1049400040	1	1	10104	3	14	Smithing Stone [5]
1049417040	map	1049410040	1	1	20691	2	2	Arteria Leaf
1049417070	map	1049410070	1	1	1480	1	0	Dragonwound Grease
1049417080	map	1049410080	1	1	190	1	0	Rune Arc
1049417090	map	1049410090	1	1	10200	1	14	Somber Smithing Stone [9]
1049417100	map	1049410100	1	1	2913	1	0	
1049527000	map	1049520000	1	1	1470	1	0	Freezing Grease
1049527800	map	1049520800	1	1	10010	1	14	Golden Seed
1049537000	map	1049530000	1	1	15000	2	2	Sliver of Meat
1049537010	map	1049530010	1	1	1120	1	0	Invigorating Cured Meat
1049537020	map	1049530020	1	1	2909	1	0	Golden Rune [10]
1049537030	map	1049530030	1	1	4410	1	5	Zamor Ice Storm
1049537300	map	1049530300	1	1	15030	2	2	Beast Blood
1049537900	map	1049530900	1	1	8953	1	1	
1049547300	map	1049540300	1	1	2912	1	0	Golden Rune [13]
1049547310	map	1049540310	1	1	2910	1	0	Golden Rune [11]
1049547700	map	1049540700	1	1	10167	1	14	Somber Smithing Stone [8]
1049547900	map	1049540900	1	2	24040000	1		
1049557300	map	1049550300	1	1	10200	1	14	Somber Smithing Stone [9]
1049557310	map	1049550310	1	1	15040	2	2	Old Fang
1049557320	map	1049550320	1	1	20682	6	2	Fire Blossom
1049557330	map	1049550330	1	1	20653	3	2	
1049557700	map	1049550700	1	1	8185	1	1	Larval Tear
1049557800	map	1049550800	1	1	10010	1	14	Golden Seed
1049557810	map	1049550810	1	1	2910	1	0	Golden Rune [11]
1049567300	map	1049560300	1	1	15420	2	2	Albinauric Bloodclot
1049567310	map	1049560310	1	1	15040	3	2	Old Fang
1049567320	map	1049560320	1	1	15160	2	2	Strip of White Flesh
1049567330	map	1049560330	1	1	1480	2	0	Dragonwound Grease
1049567340	map	1049560340	1	1	20800	3	2	Nascent Butterfly
1049567350	map	1049560350	1	1	10107	1	14	Smithing Stone [8]
1049577700	map	1049570700	1	1	10166	1	14	Somber Smithing Stone [7]
1049577710	map	1049570710	1	1	10167	1	14	Somber Smithing Stone [8]
1049577720	map	1049570720	1	1	10200	1	14	Somber Smithing Stone [9]
1050367000	map	1050360000	1	1	20760	6	2	Mushroom
1050367900	map	1050360900	1	4	2150	1	0	
1050387000	map	1050380000	1	1	2904	1	0	Golden Rune [5]
1050387010	map	1050380010	1	1	1560	3	0	Drawstring Poison Grease
1050387020	map	1050380020	1	1	10020	1	14	Sacred Tear
1050387950	enemy	420140040	1	1	2908	1	0	Golden Rune [9]
1050387960	enemy	420140030	1	1	2908	1	0	Golden Rune [9]
1050387970	enemy	420140020	1	1	2908	1	0	Golden Rune [9]
1050387980	enemy	420140010	1	1	2908	1	0	Golden Rune [9]
1050387990	enemy	420140000	1	1	2908	1	0	Golden Rune [9]
1050397000	map	1050390000	1	1	1460	2	0	Poison Grease
1050397010	map	1050390010	1	1	20770	5	2	Toxic Mushroom
1050397020	map	1050390020	1	1	10106	1	14	Smithing Stone [7]
1050397030	map	1050390030	1	1	10106	1	14	Smithing Stone [7]
1050397040	map	1050390040	1	1	8000	1	1	Stonesword Key
1050397050	map	1050390050	1	1	10107	1	14	Smithing Stone [8]
1050397060	map	1050390060	1	1	1290	1	0	Starlight Shards
1050397070	map	1050390070	1	3	1920000	1		
1050397090	map	1050390090	1	1	15030	2	2	Beast Blood
1050397100	map	1050390100	1	1	10010	1	14	Golden Seed
1050397900	map	1050390900	1	1	4620	1	5	Night Comet
1050397910	map	1050390910	1	1	8186	1	1	Imbued Sword Key
1050407000	map	1050400000	1	2	66530000	1		Reed Great Katana
1050407800	map	1050400800	1	1	10060	5	1	Dragon Heart
1050537000	map	1050530000	1	1	10166	1	14	Somber Smithing Stone [7]
1050537300	map	1050530300	1	1	20802	4	2	Smoldering Butterfly
1050537700	map	1050530700	1	1	10166	1	14	Somber Smithing Stone [7]
1050537980	enemy	424050010	1	1	10166	1	14	Somber Smithing Stone [7]
1050537990	enemy	424050000	1	1	10166	1	14	Somber Smithing Stone [7]
1050547000	map	1050540000	1	1	10070	1	1	Lost Ashes of War
1050547800	map	1050540800	1	1	20691	3	2	Arteria Leaf
1050547810	map	1050540810	1	1	4910	1	5	Briars of Punishment
1050557300	map	1050550300	1	1	15341	2	2	Hefty Beast Bone
1050557310	map	1050550310	1	1	2908	1	0	Golden Rune [9]
1050557320	map	1050550320	1	1	15020	4	2	Lump of Flesh
1050557800	map	1050550800	1	1	10167	1	14	Somber Smithing Stone [8]
1050557900	map	1050550900	1	1	190	1	0	Rune Arc
1050567300	map	1050560300	1	1	20685	3	2	Tarnished Golden Sunflower
1050567500	map	1050560500	1	1	3310	3	0	Warming Stone
1050567510	map	1050560510	1	1	1320	1	0	Invigorating White Cured Meat
1050567520	map	1050560520	1	1	10106	1	14	Smithing Stone [7]
1050567600	map	1050560600	1	1	10140	1	14	Ancient Dragon Smithing Stone
1050567620	map	1050560620	1	3	900000	1		
1050567620	map	1050560621	1	3	900100	1		
1050567620	map	1050560622	1	3	900200	1		
1050567620	map	1050560623	1	3	900300	1		
1050567700	map	1050560700	1	2	20050000	1		
1050567700	map	1050560701	1	3	650000	1		
1050567700	map	1050560702	1	3	650100	1		
1050567700	map	1050560703	1	3	650200	1		
1050567700	map	1050560704	1	3	650300	1		
1050567800	map	1050560800	1	1	10107	3	14	Smithing Stone [8]
1050567820	map	1050560820	1	4	3001	1		
1050577300	map	1050570300	1	1	3310	4	0	Warming Stone
1050577800	map	1050570800	1	1	1290	1	0	Starlight Shards
1051357000	map	1051350000	1	1	20802	8	2	Smoldering Butterfly
1051357990	enemy	420141000	1	1	2908	1	0	Golden Rune [9]
1051367000	map	1051360000	1	1	2905	1	0	Golden Rune [6]
1051367020	map	1051360020	1	1	10105	1	14	Smithing Stone [6]
1051367030	map	1051360030	1	1	10102	1	14	Smithing Stone [3]
1051367040	map	1051360040	1	1	10103	1	14	Smithing Stone [4]
1051367050	map	1051360050	1	1	10102	1	14	Smithing Stone [3]
1051367060	map	1051360060	1	1	10104	1	14	Smithing Stone [5]
1051367080	map	1051360080	1	1	10104	1	14	Smithing Stone [5]
1051367090	map	1051360090	1	1	10103	1	14	Smithing Stone [4]
1051367100	map	1051360100	1	1	10105	1	14	Smithing Stone [6]
1051367110	map	1051360110	1	1	10164	1	14	Somber Smithing Stone [5]
1051367130	map	1051360130	1	2	3050000	1		Flamberge
1051367700	map	1051360700	1	1	10163	1	14	Somber Smithing Stone [4]
1051367700	map	1051360701	1	1	15030	1	2	Beast Blood
1051367700	map	1051360702	1	1	15040	2	2	Old Fang
1051367800	map	1051360800	1	1	10163	1	14	Somber Smithing Stone [4]
1051367800	map	1051360801	1	1	15030	1	2	Beast Blood
1051367800	map	1051360802	1	1	15040	2	2	Old Fang
1051367910	map	1051360910	1	1	10105	1	14	Smithing Stone [6]
1051387000	map	1051380000	1	2	51040000	4		
1051387010	map	1051380010	1	2	51040000	6		
1051387020	map	1051380020	1	2	51040000	10		
1051397040	map	1051390040	1	1	2911	1	0	Golden Rune [12]
1051397050	map	1051390050	1	1	900	2	0	Neutralizing Boluses
1051397060	map	1051390060	1	4	1051	1	0	
1051397900	map	1051390900	1	1	8106	1	1	Dectus Medallion (Right)
1051397960	enemy	420141040	1	1	2908	1	0	Golden Rune [9]
1051397970	enemy	420141030	1	1	2908	1	0	Golden Rune [9]
1051397980	enemy	420141020	1	1	2908	1	0	Golden Rune [9]
1051397990	enemy	420141010	1	1	2908	1	0	Golden Rune [9]
1051407040	map	1051400040	1	1	190	1	0	Rune Arc
1051417000	map	1051430000	1	1	2100	3	0	Soft Cotton
1051417010	map	1051430010	1	2	1110000	1		Cinquedea
1051417030	map	1051430030	1	4	4000	1	5	Glintstone Pebble
1051437020	map	1051430020	1	1	10010	1	14	Golden Seed
1051537000	map	1051530000	1	1	10140	1	14	Ancient Dragon Smithing Stone
1051537010	map	1051530010	1	1	10106	1	14	Smithing Stone [7]
1051537300	map	1051530300	1	1	1530	2	0	Drawstring Holy Grease
1051537500	map	1051530500	1	2	9040000	1		Rivers of Blood
1051537500	map	1051530501	1	3	872000	1		
1051537600	map	1051530600	1	5	65300	1		
1051537700	map	1051530700	1	1	10167	1	14	Somber Smithing Stone [8]
1051537800	map	1051530800	1	1	10020	1	14	Sacred Tear
1051537810	map	1051530810	1	1	3310	2	0	Warming Stone
1051537950	enemy	424050060	1	1	10166	1	14	Somber Smithing Stone [7]
1051537960	enemy	424050050	1	1	10166	1	14	Somber Smithing Stone [7]
1051537970	enemy	424050040	1	1	10166	1	14	Somber Smithing Stone [7]
1051537980	enemy	424050030	1	1	10166	1	14	Somber Smithing Stone [7]
1051537990	enemy	424050020	1	1	10166	1	14	Somber Smithing Stone [7]
1051547000	map	1051540000	1	1	1320	3	0	Invigorating White Cured Meat
1051547800	map	1051540800	1	1	1750	5	0	Fan Daggers
1051547960	enemy	424050100	1	1	10166	1	14	Somber Smithing Stone [7]
1051547970	enemy	424050090	1	1	10166	1	14	Somber Smithing Stone [7]
1051547980	enemy	424050080	1	1	10166	1	14	Somber Smithing Stone [7]
1051547990	enemy	424050070	1	1	10166	1	14	Somber Smithing Stone [7]
1051557300	map	1051550300	1	1	2906	1	0	Golden Rune [7]
1051557310	map	1051550310	1	1	1530	2	0	Drawstring Holy Grease
1051557320	map	1051550320	1	1	2020	4	0	Rainbow Stone
1051557330	map	1051550330	1	1	2912	1	0	Golden Rune [13]
1051567020	map	1051560020	1	1	10200	1	14	Somber Smithing Stone [9]
1051567030	map	1051560030	1	1	1470	2	0	Freezing Grease
1051567300	map	1051560300	1	1	20852	2	2	Formic Rock
1051567310	map	1051560310	1	1	2100	6	0	Soft Cotton
1051567320	map	1051560320	1	1	2909	1	0	Golden Rune [10]
1051567700	map	1051560700	1	1	10167	1	14	Somber Smithing Stone [8]
1051567800	map	1051560800	1	1	20653	1	2	
1051567810	map	1051560810	1	1	20653	1	2	
1051567900	map	1051560900	1	4	3080	1	0	Wraith Calling Bell
1051577000	map	1051570000	1	1	1470	5	0	Freezing Grease
1051577010	map	1051570010	1	1	2909	1	0	Golden Rune [10]
1051577020	map	1051570020	1	1	10104	1	14	Smithing Stone [5]
1051577030	map	1051570030	1	1	1750	5	0	Fan Daggers
1051577040	map	1051570040	1	1	2909	1	0	Golden Rune [10]
1051577050	map	1051570050	1	1	2909	1	0	Golden Rune [10]
1051577060	map	1051570060	1	1	20800	1	2	Nascent Butterfly
1051577070	map	1051570070	1	4	1011	1	0	
1051577080	map	1051570080	1	1	10106	3	14	Smithing Stone [7]
1051577090	map	1051570090	1	1	10104	1	14	Smithing Stone [5]
1051577100	map	1051570100	1	1	10105	1	14	Smithing Stone [6]
1051577110	map	1051570110	1	1	10167	1	14	Somber Smithing Stone [8]
1051577120	map	1051570120	1	1	2909	1	0	Golden Rune [10]
1051577130	map	1051570130	1	1	15100	5	2	Human Bone Shard
1051577140	map	1051570140	1	1	2910	1	0	Golden Rune [11]
1051577150	map	1051570150	1	1	920	3	0	Thawfrost Boluses
1051577160	map	1051570160	1	1	150	1	0	Furlcalling Finger Remedy
1051577170	map	1051570170	1	1	10105	1	14	Smithing Stone [6]
1051577180	map	1051570180	1	1	920	1	0	Thawfrost Boluses
1051577190	map	1051570190	1	1	10167	1	14	Somber Smithing Stone [8]
1051577200	map	1051570200	1	1	2908	1	0	Golden Rune [9]
1051577210	map	1051570210	1	1	190	1	0	Rune Arc
1051577220	map	1051570220	1	2	14140000	1		Stormhawk Axe
1051577230	map	1051570230	1	1	2909	1	0	Golden Rune [10]
1051577300	map	1051570300	1	1	8000	1	1	Stonesword Key
1051577600	map	1051570600	1	2	7100000	1		Eclipse Shotel
1051577720	map	1051570720	1	2	3130000	1		
1051577720	map	1051570721	1	1	2090	1	1	Deathroot
1051577800	map	1051570800	1	1	10166	1	14	Somber Smithing Stone [7]
1051577800	map	1051570801	1	1	15030	1	2	Beast Blood
1051577800	map	1051570802	1	1	15040	2	2	Old Fang
1051577810	map	1051570810	1	1	10166	1	14	Somber Smithing Stone [7]
1051577810	map	1051570811	1	1	15030	1	2	Beast Blood
1051577810	map	1051570812	1	1	15040	2	2	Old Fang
1051587800	map	1051580800	1	1	8175	1	1	Haligtree Secret Medallion (Left)
1052417000	map	1052410000	1	1	2907	1	0	Golden Rune [8]
1052417010	map	1052410010	1	1	2905	1	0	Golden Rune [6]
1052417020	map	1052410020	1	1	2902	1	0	Golden Rune [3]
1052417030	map	1052410030	1	1	2900	1	0	Golden Rune [1]
1052417100	map	1052410100	1	5	80100	1		
1052437000	map	1052430000	1	1	1290	1	0	Starlight Shards
1052537000	map	1052530000	1	1	2909	1	0	Golden Rune [10]
1052537800	map	1052530800	1	1	10010	1	14	Golden Seed
1052547000	map	1052540000	1	1	2050	3	0	Grace Mimic
1052547010	map	1052540010	1	1	2909	1	0	Golden Rune [10]
1052547020	map	1052540020	1	1	2909	1	0	Golden Rune [10]
1052547800	map	1052540800	1	1	1290	1	0	Starlight Shards
1052547980	enemy	424050120	1	1	10166	1	14	Somber Smithing Stone [7]
1052547990	enemy	424050110	1	1	10166	1	14	Somber Smithing Stone [7]
1052557000	map	1052550000	1	1	20802	5	2	Smoldering Butterfly
1052557010	map	1052550010	1	1	10106	1	14	Smithing Stone [7]
1052557020	map	1052550020	1	1	2909	1	0	Golden Rune [10]
1052557030	map	1052550030	1	1	20802	6	2	Smoldering Butterfly
1052557040	map	1052550040	1	1	10106	1	14	Smithing Stone [7]
1052557300	map	1052550300	1	1	2907	1	0	Golden Rune [8]
1052557310	map	1052550310	1	1	8000	1	1	Stonesword Key
1052557700	map	1052550700	1	2	32150000	1		One-Eyed Shield
1052557800	map	1052550800	1	1	20855	2	2	Gravel Stone
1052557900	map	1052550900	1	1	8856	1	1	
1052567300	map	1052560300	1	2	53020000	5		Explosive Greatbolt
1052567310	map	1052560310	1	1	190	1	0	Rune Arc
1052577000	map	1052570000	1	1	930	3	0	Stimulating Boluses
1052577300	map	1052570300	1	1	920	2	0	Thawfrost Boluses
1052577310	map	1052570310	1	1	15040	5	2	Old Fang
1052577800	map	1052570800	1	1	10010	1	14	Golden Seed
1052577810	map	1052570810	1	1	10106	3	14	Smithing Stone [7]
1052577900	map	1052570900	1	1	4210	1	5	Founding Rain of Stars
1052587800	map	1052580800	1	1	2903	1	0	Golden Rune [4]
1052587810	map	1052580810	1	1	2904	1	0	Golden Rune [5]
1052587820	map	1052580820	1	1	2909	1	0	Golden Rune [10]
1053567300	map	1053560300	1	1	10167	1	14	Somber Smithing Stone [8]
1053567310	map	1053560310	1	1	2909	1	0	Golden Rune [10]
1053567700	map	1053560700	1	1	2911	1	0	Golden Rune [12]
1053567710	map	1053560710	1	1	2911	1	0	Golden Rune [12]
1053567720	map	1053560720	1	1	2911	1	0	Golden Rune [12]
1053567800	map	1053560800	1	1	2906	1	0	Golden Rune [7]
1053567810	map	1053560810	1	1	2906	1	0	Golden Rune [7]
1053577300	map	1053570300	1	1	2910	1	0	Golden Rune [11]
1054557000	map	1054550000	1	1	10106	3	14	Smithing Stone [7]
1054557310	map	1054550310	1	1	8957	1	1	
1054557800	map	1054550800	1	1	10020	1	14	Sacred Tear
2044417000	map	2044410000	1	1	10913	1	14	Ghost Glovewort [4]
2044417995	enemy	524080714	1	1	2010000	1	14	Scadutree Fragment
2044417995	enemy	524080715	1	1	2001220	1	0	Silver Horn Tender
2044457000	map	2044450000	1	1	2010000	1	14	Scadutree Fragment
2044457010	map	2044450010	1	1	15080	3	2	Four-Toed Fowl Foot
2044457020	map	2044450020	1	1	2020028	2	2	Spiritgrave Stone
2044457900	map	2044450900	1	4	8240	1		
2044457950	enemy	524094724	1	1	2015010	3	2	Spirit Calculus
2044467000	map	2044460000	1	1	2010100	1	14	Revered Spirit Ash
2044467010	map	2044460010	1	1	1340	2	0	Dappled White Cured Meat
2044467020	map	2044460020	1	1	1110	3	0	Immunizing Cured Meat
2044467030	map	2044460030	1	1	2002955	1	0	Shadow Realm Rune [4]
2044467040	map	2044460040	1	1	2007210	1	16	Pest-Thread Spears
2044467050	map	2044460050	1	1	2020004	3	2	Knot Resin
2044467060	map	2044460060	1	1	10101	8	14	Smithing Stone [2]
2044467070	map	2044460070	1	1	2015040	4	2	Fly Mold
2044467080	map	2044460080	1	1	2020011	6	2	Scarlet Bud
2044467110	map	2044460110	1	1	2007740	1	16	Divine Bird Feathers
2044467950	enemy	524094744	1	1	2010100	1	14	Revered Spirit Ash
2044467950	enemy	524094745	1	1	2001220	1	0	Silver Horn Tender
2044477000	map	2044470000	1	1	10911	1	14	Ghost Glovewort [2]
2044477010	map	2044470010	1	3	5190000	1		
2044477010	map	2044470011	1	3	5190100	1		
2044477010	map	2044470012	1	3	5190200	1		
2044477010	map	2044470013	1	3	5190300	1		
2044477020	map	2044470020	1	1	15030	2	2	Beast Blood
2044477030	map	2044470030	1	1	15020	3	2	Lump of Flesh
2044477040	map	2044470040	1	1	1700	5	0	Throwing Dagger
2044477050	map	2044470050	1	1	10160	1	14	Somber Smithing Stone [1]
2044477900	map	2044470900	1	1	2008033	1	1	
2045417000	map	2045410000	1	1	15030	2	2	Beast Blood
2045417010	map	2045410010	1	1	2020003	3	2	Whiteflesh Mushroom
2045417020	map	2045410020	1	1	2020012	2	2	Sanguine Amaryllis
2045417030	map	2045410030	1	1	10163	1	14	Somber Smithing Stone [4]
2045417040	map	2045410040	1	1	10103	4	14	Smithing Stone [4]
2045417050	map	2045410050	1	2	51000000	10		Great Arrow
2045417700	map	2045410700	1	1	2010100	1	14	Revered Spirit Ash
2045417710	map	2045410710	1	1	2008909	1	1	
2045417800	map	2045410800	1	4	8020	1		
2045417900	map	2045410900	1	1	2008033	1	1	
2045417950	enemy	508000702	1	2	12530000	1		
2045427000	map	2045420000	1	1	10102	3	14	Smithing Stone [3]
2045427700	map	2045420700	1	1	2010000	1	14	Scadutree Fragment
2045437000	map	2045430000	1	1	2002952	1	0	Shadow Realm Rune [1]
2045437700	map	2045430700	1	5	415000	1		
2045447000	map	2045440000	1	1	2020003	3	2	Whiteflesh Mushroom
2045447010	map	2045440010	1	6	4411061	1		
2045447020	map	2045440020	1	3	5231100	1		
2045457000	map	2045450000	1	1	1730	6	0	Kukri
2045457010	map	2045450010	1	1	10904	1	14	Grave Glovewort [5]
2045457020	map	2045450020	1	1	2015010	1	2	Spirit Calculus
2045467000	map	2045460000	1	1	2015000	2	2	Beast Horn
2045467020	map	2045460020	1	1	10106	2	14	Smithing Stone [7]
2045467040	map	2045460040	1	1	2001230	1	0	Golden Horn Tender
2045467050	map	2045460050	1	1	2002958	1	0	Shadow Realm Rune [7]
2045467060	map	2045460060	1	1	10106	2	14	Smithing Stone [7]
2045467070	map	2045460070	1	3	5230100	1		
2045467080	map	2045460080	1	1	2020003	5	2	Whiteflesh Mushroom
2045467090	map	2045460090	1	1	940	2	0	Preserving Boluses
2045467500	map	2045460500	1	1	2020035	1	2	Furnace Visage
2045467900	map	2045460900	1	4	7080	1	16	Dragonmaw
2045467910	map	2045460910	1	1	2015000	2	2	Beast Horn
2045467995	enemy	508100700	1	1	2001210	5	0	Sacred Bloody Flesh
2045477010	map	2045470010	1	1	2002958	1	0	Shadow Realm Rune [7]
2045477020	map	2045470020	1	1	15060	2	2	Flight Pinion
2045477040	map	2045470040	1	1	2006660	1	16	Aspects of the Crucible: Bloom
2045477050	map	2045470050	1	1	2002951	1	0	Broken Rune
2045477060	map	2045470060	1	1	2020005	4	2	Dewgem
2045477070	map	2045470070	1	1	2020029	5	2	Rauh Burrow
2045477400	map	2045470400	1	2	23500000	1		
2045477400	map	2045470401	1	3	5310000	1		
2045477500	map	2045470500	1	2	2550000	1		Sword of Light
2045477510	map	2045470510	1	2	2550001	1		
2045477520	map	2045470520	1	2	2550002	1		
2045477530	map	2045470530	1	2	2550003	1		
2045477540	map	2045470540	1	2	2550004	1		
2045477550	map	2045470550	1	2	2550005	1		
2045477560	map	2045470560	1	2	2550006	1		
2045477570	map	2045470570	1	2	2550007	1		
2045477580	map	2045470580	1	2	2550008	1		
2045477590	map	2045470590	1	2	2550009	1		
2045477600	map	2045470600	1	2	2550010	1		
2045477700	map	2045470700	1	2	2560000	1		Sword of Darkness
2045477710	map	2045470710	1	2	2560001	1		
