# maps=all sources=enemy,event,treasure
flag	map_id	item_lot_id	treasure_name	source
1044317030	m60_44_31	1044310030	宝死体003 椅子死体	treasure
1044327010	m60_44_32	1044320010	宝死体001：城壁裏	treasure
1044327020	m60_44_32	1044320020	世界樹の実_アイテム光002：砦道中	treasure
1044327030	m60_44_32	1044320030	宝死体003	treasure
1044327040	m60_44_32	1044320040	宝死体002：櫓上	treasure
1044327400	m60_44_32	1044320400	common90005860	event
1044327410	m60_44_32	1044320410	common90005860	event
1044337000	m60_44_33	1044330000	宝死体000：村1	treasure
1044337020	m60_44_33	1044330020	磔死体000：小湖	treasure
1044337030	m60_44_33	1044330030	宝死体003 停泊地 1-1	treasure
1044337040	m60_44_33	1044330040	宝死体004 停泊地 1-2	treasure
1044337050	m60_44_33	1044330050	宝死体005 停泊地 1-3	treasure
1044337060	m60_44_33	1044330060	宝死体006 停泊地 1-4	treasure
1044337070	m60_44_33	1044330070	宝死体007 壁前1-1	treasure
1044337080	m60_44_33	1044330080	宝死体008	treasure
1044337100	m60_44_33	1044330100	アイテム光000 教会1-3	treasure
1044337200	m60_44_33	1044330200	宝死体010	treasure
1044337210	m60_11_08	1044330210	m60_44_33_00-馬車宝000 停泊地	treasure
1044347000	m60_44_34	1044340000	宝死体000：大橋	treasure
1044347010	m60_44_34	1044340010	宝死体001：大橋中腹	treasure
1044347040	m60_44_34	1044340040	宝死体004：塔下たき火	treasure
1044347050	m60_44_34	1044340050	宝死体005：仮配置 亜人の巣	treasure
1044347060	m60_44_34	1044340060	宝死体006：見張り塔下1	treasure
1044347070	m60_44_34	1044340070	宝死体007：見張り塔下1	treasure
1044347080	m60_44_34	1044340080	宝死体008	treasure
1044347100	m60_44_34	1044340100	宝箱000：塔	treasure
1044357000	m60_44_35	1044350000	異邦人死体 大橋手前	treasure
1044357010	m60_44_35	1044350010	宝死体000：巨大遺跡と貴人小隊	treasure
1044357020	m60_44_35	1044350020	異邦人死体 遺跡野営地奥	treasure
1044357030	m60_44_35	1044350030	宝死体003：キャンプ地点	treasure
1044357040	m60_44_35	1044350040	宝死体001：湖 蟹シチュエーション	treasure
1044357060	m60_44_35	1044350060	宝死体002：巨大遺跡と貴人小隊	treasure
1044357070	m60_44_35	1044350070	OBJ用宝箱情報 アイテム光 星見台	treasure
1044357100	m60_44_35	1044350100	common90005390	event
1044357900	m60_44_35	1044350900	宝箱000 野営地	treasure
1044367000	m60_44_36	1044360000	宝死体000：遺跡１－４	treasure
1044367010	m60_44_36	1044360010	宝死体001:遺跡：１－４	treasure
1044367020	m60_44_36	1044360020	宝死体002：遺跡１－４	treasure
1044367030	m60_44_36	1044360030	宝死体003：街道脇	treasure
1044367040	m60_44_36	1044360040	宝死体004：小橋後 椅子死体	treasure
1044367100	m60_44_36	1044360100	宝死体005：遺跡壁上	treasure
1044367200	m60_11_09	944360200	m60_44_36_00-馬車宝箱000：キャラバン	treasure
1044367200	m60_11_09	944360200	m60_44_36_10-馬車宝箱000：キャラバン	treasure
1044367300	m60_44_36	1044360300	棺死体000：関所上平原	treasure
1044367310	m60_44_36	1044360310	棺死体001：関所上平原	treasure
1044367320	m60_44_36	1044360320	棺死体002：関所上平原	treasure
1044367330	m60_44_36	1044360330	棺死体003：関所上平原	treasure
1044367340	m60_44_36	1044360340	棺死体004：関所上平原	treasure
1044377010	m60_44_37	1044370010	宝死体001：亜人シチュエーション	treasure
1044377020	m60_44_37	1044370020	宝死体002：墓地	treasure
1044377200	m60_44_37	1044372000	異邦人死体	treasure
1044387010	m60_44_38	1044380010	宝死体001：家1-2	treasure
1044387040	m60_44_38	1044380040	宝死体004：川道	treasure
1044387100	m60_44_38	1044380100	磔死体000：上流崖上	treasure
1044397010	m60_44_39	944390010	レビュー用宝死体	treasure
1044527000	m60_44_52	1044520000	宝死体000 王都街道 ガーディアン地帯	treasure
1044527010	m60_44_52	1044520010	宝死体001 城壁内の池(街道横)奥	treasure
1044527020	m60_44_52	1044520020	宝死体002 大墓地前_林の奥	treasure
1044537010	m60_44_53	1044530010	宝死体001 崖下 アーチ状の墓前	treasure
1044537300	m60_44_53	1044530300	common90005860	event
1045337000	m60_45_33	1045330000	OBJ用宝箱情報 アイテム光 星見台	treasure
1045337400	m60_45_33	1045330400	common90005300	event
1045347000	m60_45_34	1045340000	宝死体000 椅子死体 世界樹の見える場所	treasure
1045357000	m60_45_35	1045350000	宝死体000：海辺の塔近く砂浜	treasure
1045357020	m60_45_35	1045350020	宝死体002： 棺地帯 霧の森 終端	treasure
1045357030	m60_45_35	1045350030	宝死体003： 棺地帯 霧の森 終端	treasure
1045357040	m60_45_35	1045350040	宝死体004： 棺地帯 霧の森 終端	treasure
1045357050	m60_45_35	1045350050	宝死体005： 棺地帯 霧の森 終端	treasure
1045357060	m60_45_35	1045350060	宝死体006： 棺地帯 霧の森 終端	treasure
1045357070	m60_45_35	1045350070	宝死体007： 棺地帯 霧の森 終端	treasure
1045357080	m60_45_35	1045350080	宝死体008： 棺地帯 霧の森 終端	treasure
1045357090	m60_45_35	1045350090	宝死体009： 棺地帯 霧の森 終端	treasure
1045377000	m60_45_37	1045370000	宝死体000　遺跡１－７	treasure
1045377010	m60_45_37	1045370010	宝箱001：遺跡1-7 地上	treasure
1045377050	m60_45_37	1045370050	異邦人死体 霧の森	treasure
1045377060	m60_45_37	1045370060	宝死体005：亜人の馬車（霧の森不意打ち）	treasure
1045377070	m60_45_37	1045370070	宝死体003：ルーンベアの水場	treasure
1045377080	m60_45_37	1045370080	宝死体004:：ルーンベアの水場2	treasure
1045377090	m60_45_37	1045370090	宝死体005:：ルーンベアの水場3	treasure
1045377100	m60_45_37	1045371000	宝箱000：遺跡1-7 地下室	treasure
1045387000	m60_45_38	1045380000	宝死体000：亜人の馬車（アーチ下）	treasure
1045387020	m60_45_38	1045380020	宝死体002： 棺地帯 大墓石崖 終端	treasure
1045387030	m60_45_38	1045380030	宝死体003： 棺地帯 大墓石崖 終端	treasure
1045387040	m60_45_38	1045380040	宝死体004： 棺地帯 大墓石崖 終端	treasure
1045387050	m60_45_38	1045380050	宝死体005： 棺地帯 大墓石崖 終端	treasure
1045387060	m60_45_38	1045380060	宝死体006： 棺地帯 大墓石崖 終端	treasure
1045387070	m60_45_38	1045380070	宝死体007： 棺地帯 大墓石崖 終端	treasure
1045387080	m60_45_38	1045380080	宝死体008： 棺地帯 大墓石崖 終端	treasure
1045397000	m60_45_39	1045390000	宝死体000:遺跡1-8	treasure
1045397020	m60_45_39	1045390020	宝死体002:遺跡1-8	treasure
1045397040	m60_45_39	1045390040	宝死体004:滝のルーンベア	treasure
1045397050	m60_45_39	1045390050	宝死体005： 棺地帯 大墓石崖 始点	treasure
1045397060	m60_45_39	1045390060	宝死体006： 棺地帯 大墓石崖 始点	treasure
1045397070	m60_45_39	1045390070	宝死体007： 棺地帯 大墓石崖 始点	treasure
1045397080	m60_45_39	1045390080	宝死体008： 棺地帯 大墓石崖 始点	treasure
1045397090	m60_45_39	1045390090	宝死体009： 棺地帯 大墓石崖 始点	treasure
1045397100	m60_45_39	1045390100	宝死体010： 棺地帯 大墓石崖 始点	treasure
1045397110	m60_45_39	1045390110	宝死体011： 棺地帯 大墓石崖 始点	treasure
1045397120	m60_45_39	1045390120	宝箱000：遺跡1-8 地下室	treasure
1045397140	m60_45_39	1045390140	宝死体014：遺跡1-8	treasure
1045527000	m60_11_13	1045520000	m60_45_52_00-宝死体000 王都前橋下	treasure
1045527010	m60_45_52	1045520010	宝死体001 王都前 門の裏	treasure
1045527020	m60_45_52	1045520020	宝死体002 巨大敵で壊せる石像	treasure
1045527030	m60_45_52	1045520030	宝死体003 ガーディアン地帯	treasure
1046367000	m60_46_36	1046360000	宝死体000:海辺の塔1-1	treasure
1046367010	m60_46_36	1046360010	宝死体001:海辺の塔1-1	treasure
1046367030	m60_46_36	1046360030	宝死体003：海辺の塔1-1	treasure
1046367100	m60_46_36	1046360100	OBJ用宝箱情報 世界樹の実	treasure
1046367500	m60_46_36	1046360500	宝箱000:海辺の塔1-1	treasure
1046367700	m60_46_36	1046360700	award	event
1046377000	m60_46_37	1046370000	宝死体000：霧の森の教会そばの浜辺	treasure
1046387010	m60_46_38	1046380010	宝死体001：崩れた馬車	treasure
1046387100	m60_46_38	1046380100	アイテム光000 第三マリカ教会	treasure
1046397000	m60_46_39	1046390000	宝棺000	treasure
1046397010	m60_46_39	1046390010	宝棺001	treasure
1046397020	m60_46_39	1046390020	宝棺002	treasure
1046407000	m60_46_40	1046400000	宝死体000	treasure
1046407010	m60_46_40	1046400010	宝死体001	treasure
1046407020	m60_46_40	1046400020	宝死体002	treasure
1046407040	m60_46_40	1046400040	宝死体004	treasure
1046407060	m60_46_40	1046400060	宝死体006	treasure
1046407700	m60_46_40	1046400700	common90005792	event
1046577300	m60_46_57	1046570300	貴人宝死体000	treasure
1046577800	m60_46_57	1046570800	アイテム光000：枯れ古代樹の森_巨大敵が壊せる像	treasure
1047377000	m60_47_37	1047370000	宝棺000	treasure
1047377010	m60_47_37	1047370010	宝棺001	treasure
1047377020	m60_47_37	1047370020	宝棺002	treasure
1047377030	m60_47_37	1047370030	宝棺003	treasure
1047377040	m60_47_37	1047370040	宝死体004	treasure
1047377050	m60_47_37	1047370050	宝情報005 星光の欠片	treasure
1047387010	m60_47_38	1047380020	宝死体002	treasure
1047387030	m60_47_38	1047380030	宝死体003	treasure
1047387040	m60_47_38	1047380040	宝死体004	treasure
1047387070	m60_47_38	1047380070	宝死体007	treasure
1047387080	m60_47_38	1047380080	宝死体008	treasure
1047387100	m60_47_38	1047380100	宝死体010	treasure
1047387110	m60_47_38	1047380110	宝死体011	treasure
1047387120	m60_47_38	1047380120	宝死体012	treasure
1047387130	m60_47_38	1047380130	宝死体013	treasure
1047387700	m60_47_38	1047380700	common90005300	event
1047387900	m60_47_38	1047380900	宝箱000	treasure
1047387910	m60_47_38	1047380910	宝箱001	treasure
1047387920	m60_47_38	1047380920	宝箱002	treasure
1047397000	m60_47_39	1047390000	宝死体000	treasure
1047397040	m60_47_39	1047390040	宝死体004	treasure
1047397080	m60_47_39	1047390080	宝箱008	treasure
1047407000	m60_47_40	1047400000	宝死体000	treasure
1047407020	m60_47_40	1047400020	宝死体002	treasure
1047407030	m60_47_40	1047400030	宝死体003	treasure
1047407040	m60_47_40	1047400040	宝死体004	treasure
1047407070	m60_47_40	1047400070	宝死体007	treasure
1047407080	m60_47_40	1047400080	宝死体008	treasure
1047407900	m60_47_40	1047400900	宝箱000	treasure
1047407910	m60_47_40	1047400910	宝箱001	treasure
1047407920	m60_11_10	1047400920	m60_47_40_00-宝箱002（馬車）	treasure
1047427000	m60_47_42	1047420000	宝死体000	treasure
1047517000	m60_47_51	1047510000	市民_宝死体000	treasure
1047517010	m60_47_51	1047510010	市民_宝死体001	treasure
1047517300	m60_47_51	1047510300	貴人_宝死体000	treasure
1047557000	m60_47_55	1047550000	市民_宝死体000：仮_遺跡5-3	treasure
1047557010	m60_47_55	1047550010	市民_宝死体001：仮_遺跡5-3	treasure
1047557020	m60_47_55	1047550020	市民_宝死体002：仮_遺跡5-3	treasure
1047557030	m60_47_55	1047550030	市民_宝死体003：仮_遺跡5-3	treasure
1047557900	m60_47_55	1047550900	宝箱000：仮_遺跡5-3地下室	treasure
1047567300	m60_47_56	1047560300	貴人宝死体000：仮_古代樹の森	treasure
1047567310	m60_47_56	1047560310	貴人宝死体001：仮_古代樹の森	treasure
1047567320	m60_11_14	1047560320	m60_47_56_00-貴人宝死体002：仮_古代樹の森	treasure
1047567330	m60_47_56	1047560330	貴人宝死体003：仮_古代樹の森	treasure
1047567700	m60_47_56	1047560700	common90005792	event
1047577300	m60_47_57	1047570300	貴人_宝死体000：仮_魔法霊廟	treasure
1047577310	m60_47_57	1047570310	貴人_宝死体001：仮_魔法霊廟	treasure
1047587000	m60_47_58	1047580000	市民_宝死体000：仮_椅子死体	treasure
1047587800	m60_47_58	1047580800	アイテム光000：教会5-3	treasure
1048377000	m60_48_37	1048370000	宝死体000	treasure
1048377020	m60_48_37	1048370020	宝死体002	treasure
1048377030	m60_48_37	1048370030	宝死体003	treasure
1048387000	m60_48_38	1048380000	宝死体000	treasure
1048387010	m60_48_38	948380010	（レビュー用配置）宝死体	treasure
1048387020	m60_48_38	1048380020	宝死体002	treasure
1048387020	m60_48_38	948380020	（レビュー用配置）宝死体 {2}	treasure
1048387030	m60_48_38	948380030	（レビュー用配置）宝死体 {3}	treasure
1048387500	m60_48_38	1048380500	common90005792	event
1048397000	m60_48_39	1048390000	宝死体000	treasure
1048397010	m60_48_39	1048390010	宝死体001	treasure
1048397040	m60_48_39	1048390040	宝死体004	treasure
1048397050	m60_48_39	1048390050	宝死体005	treasure
1048397900	m60_48_39	1048390900	宝箱000	treasure
1048407010	m60_48_40	1048400010	宝棺001	treasure
1048407020	m60_48_40	1048400020	宝棺002	treasure
1048407030	m60_48_40	1048400030	宝棺003	treasure
1048407040	m60_48_40	1048400040	宝死体004	treasure
1048407050	m60_48_40	1048400050	宝死体005	treasure
1048407060	m60_48_40	1048400060	宝死体006	treasure
1048407900	m60_48_40	1048400900	宝箱000　遺跡4－4地下室	treasure
1048417800	m60_48_41	1048410800	common90005860	event
1048517000	m60_48_51	1048510000	宝死体000	treasure
1048547800	m60_48_54	1048540800	アイテム光000：吹雪地帯 石棺	treasure
1048547810	m60_48_54	1048540810	アイテム光001：吹雪地帯 石棺	treasure
1048547820	m60_48_54	1048540820	アイテム光002：吹雪地帯 石棺	treasure
1048547830	m60_48_54	1048540830	アイテム光003：吹雪地帯 石棺	treasure
1048547840	m60_48_54	1048540840	アイテム光004：吹雪地帯 石棺	treasure
1048547990	m60_48_54	340051300	c3400_9000	enemy
1048557300	m60_48_55	1048550300	貴人_宝死体000：仮_スカラベ古代樹エリア	treasure
1048557600	m60_48_55	1048550600	異邦人_宝死体000；スカラベ双古代樹エリア	treasure
1048557900	m60_12_13	1048550900	m60_48_55_00-宝箱000：キャラバン	treasure
1048567300	m60_48_56	1048560300	貴人_宝死体000：仮_椅子死体	treasure
1048567800	m60_48_56	1048560800	common90005792	event
1048577000	m60_48_57	1048570000	市民_宝死体000：仮_雪街	treasure
1048577010	m60_48_57	1048570010	市民_宝死体001：仮_雪街	treasure
1048577020	m60_48_57	1048570020	市民_宝死体002：仮_雪街	treasure
1048577030	m60_48_57	1048570030	市民_宝死体003：仮_雪街	treasure
1048577040	m60_48_57	1048570040	市民_宝死体004：仮_雪街	treasure
1048577050	m60_48_57	1048570050	市民_宝死体005：仮_雪街	treasure
1048577060	m60_48_57	1048570060	市民_宝死体006：仮_雪街	treasure
1048577070	m60_48_57	1048570070	市民_宝死体007：仮_雪街	treasure
1048577080	m60_48_57	1048570080	市民_宝死体008：仮_雪街	treasure
1048577090	m60_48_57	1048570090	市民_宝死体009：仮_雪街	treasure
1048577300	m60_48_57	1048570300	貴人_宝死体000：仮_雪街	treasure
1048577310	m60_48_57	1048570310	貴人_宝死体001：仮_雪街	treasure
1048577700	m60_48_57	1048570700	common90005860	event
1048577800	m60_48_57	1048570800	アイテム光000	treasure
1048577810	m60_48_57	1048570810	アイテム光001	treasure
1048577900	m60_48_57	1048570900	common90005300	event
1048577910	m60_48_57	1048570910	common90005300	event
1048577920	m60_48_57	1048570920	common90005300	event
1048577930	m60_48_57	1048570930	common90005300	event
1048577990	m60_48_57	340052100	c3400_9000	enemy
1048587300	m60_48_58	1048580300	貴人_宝死体000：仮_教会5-3	treasure
1049367000	m60_49_36	1049360000	宝死体000	treasure
1049367010	m60_49_36	1049360010	宝死体001	treasure
1049377010	m60_49_37	1049370010	宝死体001	treasure
1049377020	m60_49_37	1049370020	宝情報　002　黄金の種子	treasure
1049377050	m60_49_37	1049370050	宝死体005	treasure
1049377070	m60_49_37	1049370070	宝死体007	treasure
1049377100	m60_49_37	1049370100	common90005860	event
1049377110	m60_49_37	1049370110	common90005860	event
1049377700	m60_49_37	1049370700	common90005300	event
1049387010	m60_49_38	1049380010	宝死体001	treasure
1049387020	m60_49_38	1049380020	宝死体002	treasure
1049387030	m60_49_38	1049380030	宝死体003	treasure
1049387040	m60_49_38	1049380040	宝死体004	treasure
1049387060	m60_49_38	1049380060	宝死体006	treasure
1049387070	m60_49_38	1049380070	宝死体007	treasure
1049387080	m60_49_38	1049380080	宝死体008	treasure
1049387110	m60_49_38	1049380110	宝死体011	treasure
1049387120	m60_49_38	1049380120	宝死体012	treasure
1049387800	m60_49_38	1049380000	宝死体000	treasure
1049397000	m60_49_39	1049390000	宝死体000	treasure
1049397010	m60_49_39	1049390010	宝死体001	treasure
1049397020	m60_49_39	1049390020	宝死体002	treasure
1049397030	m60_49_39	1049390030	宝死体003	treasure
1049397040	m60_49_39	1049390040	宝死体004	treasure
1049397800	m60_49_39	1049390800	award	event
1049397850	m60_49_39	1049390850	common90005880	event
1049397900	m60_49_39	1049390900	宝箱000	treasure
1049397910	m60_49_39	1049390910	宝箱001	treasure
1049407000	m60_49_40	1049400000	宝死体000	treasure
1049407010	m60_49_40	1049400010	宝死体001	treasure
1049407020	m60_49_40	1049400020	宝死体002	treasure
1049407040	m60_49_40	1049400040	宝情報004　壊せる彫像の中	treasure
1049417040	m60_49_41	1049410040	宝死体004	treasure
1049417070	m60_49_41	1049410070	宝死体007	treasure
1049417080	m60_49_41	1049410080	宝死体008	treasure
1049417090	m60_49_41	1049410090	宝死体009	treasure
1049417100	m60_49_41	1049410100	宝死体010	treasure
1049527000	m60_49_52	1049520000	宝死体000	treasure
1049527800	m60_49_52	1049520800	アイテム光000	treasure
1049537000	m60_49_53	1049530000	市民_宝死体000	treasure
1049537010	m60_49_53	1049530010	市民_宝死体001	treasure
1049537020	m60_49_53	1049530020	市民_宝死体002	treasure
1049537030	m60_49_53	1049530030	市民_宝死体003	treasure
1049537300	m60_49_53	1049530300	貴人_宝死体000	treasure
1049537900	m60_49_53	1049530900	宝箱000：仮_遺跡5-1地下室	treasure
1049547300	m60_49_54	1049540300	貴人_宝死体000：仮_吹雪地帯入り口横	treasure
1049547310	m60_49_54	1049540310	貴人_宝死体001：仮_吹雪地帯	treasure
1049547700	m60_49_54	1049540700	common90005300	event
1049547900	m60_12_13	1049540900	m60_49_54_00-宝箱000：キャラバン	treasure
1049557300	m60_49_55	1049550300	貴人_宝死体000：吹雪地帯石の終端	treasure
1049557310	m60_49_55	1049550310	貴人_宝死体001：吹雪地帯オオカミ	treasure
1049557320	m60_49_55	1049550320	貴人_宝死体002：吹雪地帯	treasure
1049557330	m60_49_55	1049550330	貴人_宝死体003：吹雪地帯	treasure
1049557800	m60_49_55	1049550800	アイテム光000	treasure
1049557810	m60_49_55	1049550810	アイテム光001：石棺_石棺地帯	treasure
1049567300	m60_49_56	1049560300	貴人_宝死体000：仮_崖路	treasure
1049567310	m60_49_56	1049560310	貴人_宝死体001：仮_.凍った川の峡谷	treasure
1049567320	m60_49_56	1049560320	貴人_宝死体002：仮_.凍った川の峡谷	treasure
1049567330	m60_49_56	1049560330	貴人_宝死体003：仮_.小世界樹サブルート	treasure
1049567340	m60_49_56	1049560340	貴人_宝死体004：仮_.小世界樹サブルート	treasure
1049567350	m60_49_56	1049560350	貴人_宝死体005：仮_.小世界樹サブルート	treasure
1049577700	m60_49_57	1049570700	common90005300	event
1049577710	m60_49_57	1049570710	common90005300	event
1049577720	m60_49_57	1049570720	common90005300	event
1050367000	m60_50_36	1050360000	宝死体000	treasure
1050367900	m60_50_36	1050360900	宝箱000	treasure
1050387000	m60_50_38	1050380000	宝死体000	treasure
1050387010	m60_50_38	1050380010	宝死体001	treasure
1050387020	m60_50_38	1050380020	宝アイテム光　002　不死の遺骨	treasure
1050387950	m60_50_38	420140040	c4201_9004	enemy
1050387960	m60_50_38	420140030	c4201_9003	enemy
1050387970	m60_50_38	420140020	c4201_9001	enemy
1050387980	m60_50_38	420140010	c4201_9002	enemy
1050387990	m60_50_38	420140000	c4201_9000	enemy
1050397000	m60_50_39	1050390000	宝死体000	treasure
1050397010	m60_50_39	1050390010	宝死体001	treasure
1050397020	m60_50_39	1050390020	宝死体002	treasure
1050397030	m60_50_39	1050390030	宝死体003	treasure
1050397040	m60_50_39	1050390040	宝死体004	treasure
1050397050	m60_50_39	1050390050	宝死体005	treasure
1050397060	m60_50_39	1050390060	宝情報006　星光の欠片	treasure
1050397070	m60_50_39	1050390070	宝死体007	treasure
1050397090	m60_50_39	1050390090	宝死体009	treasure
1050397100	m60_50_39	1050390100	世界樹の実010	treasure
1050397900	m60_50_39	1050390900	宝箱000	treasure
1050397910	m60_50_39	1050390910	宝箱001	treasure
1050407000	m60_50_40	1050400000	宝死体000	treasure
1050407800	m60_50_40	1050400800	common90005300	event
1050537000	m60_50_53	1050530000	市民_宝死体000：英雄墓地手前	treasure
1050537300	m60_50_53	1050530300	貴人_宝死体000：仮_大尾根手前	treasure
1050537700	m60_50_53	1050530700	common90005300	event
1050537980	m60_50_53	424050010	c4240_9005	enemy
1050537990	m60_50_53	424050000	c4240_9004	enemy
1050547000	m60_50_54	1050540000	宝死体000：椅子死体	treasure
1050547800	m60_50_54	1050540800	アイテム光000：仮_大尾根手前	treasure
1050547810	m60_50_54	1050540810	アイテム光001：仮_大尾根手前	treasure
1050557300	m60_50_55	1050550300	貴人_宝死体000：_吹雪地帯	treasure
1050557310	m60_50_55	1050550310	貴人_宝死体001：_吹雪地帯	treasure
1050557320	m60_50_55	1050550320	貴人_宝死体002：_吹雪地帯	treasure
1050557800	m60_50_55	1050550800	アイテム光000：墓の頂上	treasure
1050557900	m60_50_55	1050550900	貴人宝箱000	treasure
1050567300	m60_50_56	1050560300	貴人_宝死体000：仮_大樹5-2	treasure
1050567500	m60_50_56	1050560500	亜人_宝死体000：峡谷サブルート終端	treasure
1050567510	m60_50_56	1050560510	亜人_宝死体001：峡谷サブルート終端	treasure
1050567520	m60_50_56	1050560520	亜人_宝死体002：峡谷サブルート終端	treasure
1050567600	m60_50_56	1050560600	異邦人_宝死体000：仮_凍った川の峡谷最奥	treasure
1050567620	m60_50_56	1050560620	異邦人_宝死体002：家5-1	treasure
1050567700	m60_50_56	1050560700	common90005774	event
1050567800	m60_50_56	1050560800	アイテム光000：下層峡谷_巨大敵が壊せるアセット	treasure
1050567820	m60_50_56	1050560820	アイテム光002：魔術師の塔5-2	treasure
1050577300	m60_50_57	1050570300	貴人_宝死体000：仮_大樹5-2	treasure
1050577800	m60_50_57	1050570800	アイテム光000：星見台	treasure
1051357000	m60_51_35	1051350000	宝死体000	treasure
1051357990	m60_51_35	420141000	c4201_9000	enemy
1051367000	m60_51_36	1051360000	宝死体000	treasure
1051367020	m60_51_36	1051360020	宝死体002：攻城塔	treasure
1051367030	m60_51_36	1051360030	宝死体003：攻城塔裏	treasure
1051367040	m60_51_36	1051360040	宝死体004	treasure
1051367050	m60_51_36	1051360050	宝死体005：サブ部屋	treasure
1051367060	m60_51_36	1051360060	宝死体006：サブ部屋二階塔	treasure
1051367080	m60_51_36	1051360080	宝死体008	treasure
1051367090	m60_51_36	1051360090	宝死体009	treasure
1051367100	m60_51_36	1051360100	宝死体010	treasure
1051367110	m60_51_36	1051360110	宝死体011	treasure
1051367130	m60_51_36	1051360130	宝死体013	treasure
1051367700	m60_51_36	1051360700	common90005300	event
1051367800	m60_51_36	1051360800	common90005300	event
1051367910	m60_51_36	1051360910	宝箱001	treasure
1051387000	m60_51_38	1051380000	宝死体000	treasure
1051387010	m60_51_38	1051380010	宝死体001	treasure
1051387020	m60_51_38	1051380020	宝死体002	treasure
1051397040	m60_51_39	1051390040	宝死体004	treasure
1051397050	m60_51_39	1051390050	宝死体005	treasure
1051397060	m60_51_39	1051390060	宝死体006	treasure
1051397900	m60_51_39	1051390900	宝箱000	treasure
1051397960	m60_51_39	420141040	c4201_9004	enemy
1051397970	m60_51_39	420141030	c4201_9001	enemy
1051397980	m60_51_39	420141020	c4201_9000	enemy
1051397990	m60_51_39	420141010	c4201_9002	enemy
1051407040	m60_51_40	1051400040	宝死体004	treasure
1051417000	m60_51_43	1051430000	宝死体000	treasure
1051417010	m60_51_43	1051430010	宝死体001	treasure
1051417030	m60_51_43	1051430030	宝死体003	treasure
1051437020	m60_51_43	1051430020	宝情報002 黄金の種子	treasure
1051537000	m60_51_53	1051530000	市民_宝死体000：巨人墓場	treasure
1051537010	m60_51_53	1051530010	市民_宝死体000：仮_巨人墓場 巨大ユビムシシチュ	treasure
1051537300	m60_51_53	1051530300	貴人_宝死体000：巨人墓場	treasure
1051537500	m60_51_53	1051530500	common90005792	event
1051537600	m60_51_53	1051530600	異邦人_宝死体000：巨人の頭	treasure
1051537700	m60_51_53	1051530700	common90005300	event
1051537800	m60_51_53	1051530800	アイテム光：000	treasure
1051537810	m60_51_53	1051530810	アイテム光：001	treasure
1051537950	m60_51_53	424050060	c4240_9004	enemy
1051537960	m60_51_53	424050050	c4240_9003	enemy
1051537970	m60_51_53	424050040	c4240_9002	enemy
1051537980	m60_51_53	424050030	c4240_9001	enemy
1051537990	m60_51_53	424050020	c4240_9000	enemy
1051547000	m60_51_54	1051540000	宝死体000	treasure
1051547800	m60_51_54	1051540800	アイテム光：000	treasure
1051547960	m60_51_54	424050100	c4240_9005	enemy
1051547970	m60_51_54	424050090	c4240_9004	enemy
1051547980	m60_51_54	424050080	c4240_9001	enemy
1051547990	m60_51_54	424050070	c4240_9000	enemy
1051557300	m60_51_55	1051550300	貴人_宝死体000	treasure
1051557310	m60_51_55	1051550310	貴人_宝死体001	treasure
1051557320	m60_51_55	1051550320	貴人_宝死体002	treasure
1051557330	m60_51_55	1051550330	貴人_宝死体003	treasure
1051567020	m60_51_56	1051560020	市民_宝死体002：飛び地アーチ	treasure
1051567030	m60_51_56	1051560030	市民_宝死体003：遺跡5-2	treasure
1051567300	m60_51_56	1051560300	貴人_宝死体000：大峡谷入口右手	treasure
1051567310	m60_51_56	1051560310	貴人_宝死体001：大尾根終わり	treasure
1051567320	m60_51_56	1051560320	貴人_宝死体002：飛び地小世界樹帯	treasure
1051567700	m60_51_56	1051560700	common90005300	event
1051567800	m60_51_56	1051560800	アイテム光000：遺跡5-2	treasure
1051567810	m60_51_56	1051560810	アイテム光001：遺跡5-2	treasure
1051567900	m60_51_56	1051560900	宝箱000：遺跡x_x地下室	treasure
1051577000	m60_51_57	1051570000	市民_宝死体000：砦	treasure
1051577010	m60_51_57	1051570010	市民_宝死体001：砦	treasure
1051577020	m60_51_57	1051570020	市民_宝死体002：砦	treasure
1051577030	m60_51_57	1051570030	市民_宝死体003：砦	treasure
1051577040	m60_51_57	1051570040	市民_宝死体004：砦	treasure
1051577050	m60_51_57	1051570050	市民_宝死体005：砦	treasure
1051577060	m60_51_57	1051570060	市民_宝死体006：砦	treasure
1051577070	m60_51_57	1051570070	市民_宝死体007：砦	treasure
1051577080	m60_51_57	1051570080	市民_宝死体008：砦	treasure
1051577090	m60_51_57	1051570090	市民_宝死体009：砦	treasure
1051577100	m60_51_57	1051570100	市民_宝死体010：砦	treasure
1051577110	m60_51_57	1051570110	市民_宝死体011：砦外	treasure
1051577120	m60_51_57	1051570120	市民_宝死体012：サブルート墓地帯	treasure
1051577130	m60_51_57	1051570130	市民_宝死体013：サブルート墓地帯	treasure
1051577140	m60_51_57	1051570140	市民_宝死体014：サブルート墓地帯	treasure
1051577150	m60_51_57	1051570150	市民_宝死体015：	treasure
1051577160	m60_51_57	1051570160	市民_宝死体016：	treasure
1051577170	m60_51_57	1051570170	市民_宝死体017：	treasure
1051577180	m60_51_57	1051570180	市民_宝死体018：	treasure
1051577190	m60_51_57	1051570190	市民_宝死体019：	treasure
1051577200	m60_51_57	1051570200	市民_宝死体020：	treasure
1051577210	m60_51_57	1051570210	市民_宝死体021：	treasure
