# AUTO-GENERATED by tools/extract_questline_conditions.py --dag-corpus -- DO NOT EDIT, re-emit.
# One row per (AWARD SITE, cone ROOT) from the #1085 questline-condition extractor; parameterised-event call sites are complete.
# The artifacts it reads (decompiled EMEVD + talk ESD) are licensing-restricted and absent from CI,
#   so this table is COMMITTED and re-emitted by hand -- the same shape as greenfield/flag_names.tsv.
#   Re-emit: python tools/gen_inputs.py --ensure elden_ring_artifacts && \
#            python tools/extract_questline_conditions.py elden_ring_artifacts --dag-corpus greenfield/questline_conditions.tsv
# 🛑 A ROW IS A COND ROOT, NOT A VERDICT. cone_completeness says how much of the cone was read:
#   complete = nothing refused; budget_capped = only CAPS were hit (the cone can MISS a prerequisite,
#   never invent one); unreadable = a guard could not be read at all. build_questline_dag.py owns
#   the admission rule and tallies what it refuses.
# 🛑 disjunctive=Y: the SITE guards contain an `||` and the arms were UNIONED, so those roots are an
#   OVER-approximation. A disjunction met further down a setter chain is not marked at all, which is
#   why no consumer may read a site's roots as a proven conjunction.
# 🛑 ObjAct / MSB / ChrActivateConditionParam / ceremony / shop-lineup gating is OUTSIDE this corpus.
#   Absence of a row is 'no gate visible here', never 'no gate'.
# MEASURED THIS EMIT: 8996 row(s) | cone: budget_capped 3435, complete 1184, unreadable 4377
# roots NOT addressable as a source id (dropped once, here, and counted): root-class-not-addressable:BOSS_KILL 627, root-class-not-addressable:COUNT_FLAGS 51, root-class-not-addressable:DIALOGUE_CHOICE 184, root-class-not-addressable:FLAG_BAND 101, root-class-not-addressable:REGION_ACCESS 905, site-has-no-award-flag 369
target_flag	target_lot	site_file	site_event	site_callsite	site_verb	designation	cone_completeness	disjunctive	control_flow_skipped	root_class	source_id	source_kind	setter_cite	unresolved_forms
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369224	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x44	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369225	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x54	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369226	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x54	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369227	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x55	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369228	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x45	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369229	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x56	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369230	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x57	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369231	flag	talk/m60_00_00_00-only/t316106000.py:t316106000_x45	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369236	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x30	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1051369210	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x30	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1051369235	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x30	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109518	flag	talk/m11_10_00_00-only/t325001110.py:t325001110_x31	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	14009262	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x51	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	14009265	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x48	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	14009355	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x53	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	3000	flag	talk/m60_00_00_00-only/t900006000.py:t900006000_x3	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	6000	flag	talk/m60_00_00_00-only/t800076000.py:t800076000_x29	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			ITEM_POSSESSION	2130	goods	talk/m14_00_00_00-only/t312001400.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			ITEM_POSSESSION	8143	goods	talk/m14_00_00_00-only/t312001400.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			ITEM_POSSESSION	8144	goods	talk/m14_00_00_00-only/t312001400.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			MAP_ACCESS	m14_00	map	talk/m14_00_00_00-only/t312001400.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			MAP_ACCESS	m60_37	map	m60_37_46_00.emevd.dcx.js	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3360	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3365	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3366	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3367	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3368	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3369	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3370	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3371	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3460	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3465	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3466	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3468	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3760	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3765	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3766	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3767	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m14_00_00_00-only/t312001400.py	t312001400_x53		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	4980	flag	common.emevd.dcx.js:4999	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	3363	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	7608	flag	common_func.emevd.dcx.js:90005796	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	7609	flag	m14_00_00_00.emevd.dcx.js:14002165	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9101	flag	m10_00_00_00.emevd.dcx.js:10002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9104	flag	m11_00_00_00.emevd.dcx.js:11002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9112	flag	m12_05_00_00.emevd.dcx.js:12052800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9118	flag	m14_00_00_00.emevd.dcx.js:14002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9120	flag	m15_00_00_00.emevd.dcx.js:15002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9122	flag	m16_00_00_00.emevd.dcx.js:16002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9130	flag	m60_52_38_00.emevd.dcx.js:1252382800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509256	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x53	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509405	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x12	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509410	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x64	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509411	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x64	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509432	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x64	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1037469289	flag	talk/m60_00_00_00-only/t330016000.py:t330016000_x3	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044362702	flag	talk/m60_00_00_00-only/t316106000.py:t316106000_x46	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044362708	flag	talk/m60_00_00_00-only/t316106000.py:t316106000_x46	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369209	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x42	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369221	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x51	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369222	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x52	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369224	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x44	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369225	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x54	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369226	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x54	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369227	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x55	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369228	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x45	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369229	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x56	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369230	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x57	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369231	flag	talk/m60_00_00_00-only/t316106000.py:t316106000_x45	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1044369236	flag	talk/m60_00_00_00-only/t316006000.py:t316006000_x30	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1051369210	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x30	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1051369235	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x30	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109518	flag	talk/m11_10_00_00-only/t325001110.py:t325001110_x31	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	14009262	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x51	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	14009265	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x48	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	14009355	flag	talk/m60_00_00_00-only/t312006000.py:t312006000_x53	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	3000	flag	talk/m60_00_00_00-only/t900006000.py:t900006000_x3	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	6000	flag	talk/m60_00_00_00-only/t800076000.py:t800076000_x29	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			ITEM_POSSESSION	2130	goods	talk/m60_00_00_00-only/t312006000.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			ITEM_POSSESSION	8143	goods	talk/m60_00_00_00-only/t312006000.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			ITEM_POSSESSION	8144	goods	talk/m60_00_00_00-only/t312006000.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t312006000.py	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			MAP_ACCESS	m60_37	map	m60_37_46_00.emevd.dcx.js	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3360	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3365	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3366	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3367	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3368	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3369	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3370	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3371	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3460	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3465	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3466	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3468	flag	common.emevd.dcx.js:3479	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3760	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3765	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3766	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	3767	flag	common.emevd.dcx.js:3779	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x3		ESD_lot	UNRESOLVED	unreadable			NPC_STATE	4980	flag	common.emevd.dcx.js:4999	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	3363	flag	common.emevd.dcx.js:3379	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	7608	flag	common_func.emevd.dcx.js:90005796	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	7609	flag	m14_00_00_00.emevd.dcx.js:14002165	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9101	flag	m10_00_00_00.emevd.dcx.js:10002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9104	flag	m11_00_00_00.emevd.dcx.js:11002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9112	flag	m12_05_00_00.emevd.dcx.js:12052800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9118	flag	m14_00_00_00.emevd.dcx.js:14002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9120	flag	m15_00_00_00.emevd.dcx.js:15002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9122	flag	m16_00_00_00.emevd.dcx.js:16002800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9130	flag	m60_52_38_00.emevd.dcx.js:1252382800	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509256	flag	talk/m60_00_00_00-only/t316206000.py:t316206000_x53	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509405	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x12	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509410	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x64	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509411	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x64	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1034509432	flag	talk/m60_00_00_00-only/t106016000.py:t106016000_x64	GetEventFlag;UNSET_FLAG
400400	104000	talk/m60_00_00_00-only/t312006000.py	t312006000_x53		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1037469289	flag	talk/m60_00_00_00-only/t330016000.py:t330016000_x3	GetEventFlag;UNSET_FLAG
