ap_id,flag,flag_source,item_name,map,region,method
7004261,1045387050,map_lot,Golden Rune [2],PENDING,Global / Filler (scattered by design),global_filler
7004262,1045387060,map_lot,Golden Rune [4],PENDING,Global / Filler (scattered by design),global_filler
7004263,1045387070,map_lot,Golden Rune [4],PENDING,Global / Filler (scattered by design),global_filler
7004264,1045387080,map_lot,Golden Rune [6],PENDING,Global / Filler (scattered by design),global_filler
7004265,1045397000,map_lot,Golden Rune [4],PENDING,Global / Filler (scattered by design),global_filler
7004266,1045397020,map_lot,Mushroom,PENDING,Global / Common-event (unplaced),global
7004267,1045397040,map_lot,Smithing Stone [2],PENDING,Global / Filler (scattered by design),global_filler
7004268,1045397050,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7004269,1045397060,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7004270,1045397070,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7004271,1045397080,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7004272,1045397090,map_lot,Golden Rune [5],PENDING,Global / Filler (scattered by design),global_filler
7004273,1045397100,map_lot,Golden Rune [2],PENDING,Global / Filler (scattered by design),global_filler
7004274,1045397110,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7004275,1045397120,map_lot,Green Turtle Talisman,PENDING,Global / Common-event (unplaced),global
7004276,1045397140,map_lot,Smithing Stone [1],PENDING,Global / Filler (scattered by design),global_filler
7004277,1045527000,map_lot,Gravity Stone Fan,m60_11_13_02,Overworld m60_11_13_02,treasure
7004278,1045527010,map_lot,Gravel Stone,m60_45_52_00,Overworld m60_45_52_00,treasure
7004279,1045527020,map_lot,Smithing Stone [6],m60_45_52_00,Overworld m60_45_52_00,treasure
7004280,1045527030,map_lot,Smithing Stone [5],m60_45_52_00,Overworld m60_45_52_00,treasure
7004281,1046367000,map_lot,Smithing Stone [1],m60_46_36_00,Overworld m60_46_36_00,treasure
7004282,1046367010,map_lot,Bloodrose,m60_46_36_00,Overworld m60_46_36_00,treasure
7004283,1046367030,map_lot,Bloodrose,m60_46_36_00,Overworld m60_46_36_00,treasure
7004284,1046367100,map_lot,Golden Seed,m60_46_36_00,Overworld m60_46_36_00,treasure
7004285,1046367500,map_lot,Dectus Medallion (Left),m60_46_36_00,Overworld m60_46_36_00,treasure
7004286,1046367700,map_lot,Ash of War: Bloody Slash,m60_46_36_00,Overworld m60_46_36_00,emevd
7004287,1046377000,map_lot,Strip of White Flesh,m60_46_37_00,Overworld m60_46_37_00,treasure
7004288,1046387010,map_lot,Neutralizing Boluses,m60_46_38_00,Overworld m60_46_38_00,treasure
7004289,1046387100,map_lot,Sacred Tear,m60_46_38_00,Overworld m60_46_38_00,treasure
7004290,1046397000,map_lot,Golden Rune [1],m60_46_39_00,Overworld m60_46_39_00,treasure
7004291,1046397001,synthetic,LG/(FH): Ash of War: Bloody Slash - enemy drop upper area,PENDING,Limgrave,synthetic_areacode
7004292,1046397010,map_lot,Golden Rune [2],m60_46_39_00,Overworld m60_46_39_00,treasure
7004293,1046397020,map_lot,Golden Rune [3],m60_46_39_00,Overworld m60_46_39_00,treasure
7004294,1046407000,map_lot,Nascent Butterfly,m60_46_40_00,Overworld m60_46_40_00,treasure
7004295,1046407010,map_lot,Rune Arc,m60_46_40_00,Overworld m60_46_40_00,treasure
7004296,1046407020,map_lot,Golden Rune [3],m60_46_40_00,Overworld m60_46_40_00,treasure
7004297,1046407040,map_lot,Preserving Boluses,m60_46_40_00,Overworld m60_46_40_00,treasure
7004298,1046407060,map_lot,Drawstring Lightning Grease,m60_46_40_00,Overworld m60_46_40_00,treasure
7004299,1046407700,map_lot,Sacred Scorpion Charm,m60_46_40_00,Overworld m60_46_40_00,emevd
7004300,1046577300,map_lot,Golden Rune [1],m60_46_57_00,Overworld m60_46_57_00,treasure
7004301,1046577800,map_lot,Smithing Stone [7],m60_46_57_00,Overworld m60_46_57_00,treasure
7004302,1047377000,map_lot,Golden Rune [1],m60_47_37_00,Overworld m60_47_37_00,treasure
7004303,1047377010,map_lot,Golden Rune [5],m60_47_37_00,Overworld m60_47_37_00,treasure
7004304,1047377020,map_lot,Golden Rune [1],m60_47_37_00,Overworld m60_47_37_00,treasure
7004305,1047377030,map_lot,Golden Rune [2],m60_47_37_00,Overworld m60_47_37_00,treasure
7004306,1047377040,map_lot,Poisonbloom,m60_47_37_00,Overworld m60_47_37_00,treasure
7004307,1047377050,map_lot,Starlight Shards,m60_47_37_00,Overworld m60_47_37_00,treasure
7004308,1047377100,map_lot,Larval Tear,m60_47_37_00,Overworld m60_47_37_00,emevd
7004309,1047387010,map_lot,Somber Smithing Stone [4],m60_47_38_00,Overworld m60_47_38_00,treasure
7004310,1047387030,map_lot,Great Dragonfly Head,m60_47_38_00,Overworld m60_47_38_00,treasure
7004311,1047387040,map_lot,Rot Grease,m60_47_38_00,Overworld m60_47_38_00,treasure
7004312,1047387070,map_lot,Rune Arc,m60_47_38_00,Overworld m60_47_38_00,treasure
7004313,1047387080,map_lot,Warming Stone,m60_47_38_00,Overworld m60_47_38_00,treasure
7004314,1047387100,map_lot,Smoldering Butterfly,m60_47_38_00,Overworld m60_47_38_00,treasure
7004315,1047387110,map_lot,Mushroom,m60_47_38_00,Overworld m60_47_38_00,treasure
7004316,1047387120,map_lot,"[Incantation] Flame, Grant Me Strength",m60_47_38_00,Overworld m60_47_38_00,treasure
7004317,1047387130,map_lot,Explosive Greatbolt,m60_47_38_00,Overworld m60_47_38_00,treasure
7004318,1047387700,map_lot,Ash of War: Lion's Claw,m60_47_38_00,Overworld m60_47_38_00,emevd
7004319,1047387900,map_lot,Starscourge Heirloom,m60_47_38_00,Overworld m60_47_38_00,treasure
7004320,1047387910,map_lot,Meteoric Ore Blade,m60_47_38_00,Overworld m60_47_38_00,treasure
7004321,1047387920,map_lot,Katar,m60_47_38_00,Overworld m60_47_38_00,treasure
7004322,1047387980,enemy_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004323,1047387990,enemy_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004324,1047397000,map_lot,Smithing Stone [5],m60_47_39_00,Overworld m60_47_39_00,emevd
7004325,1047397040,map_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004326,1047397080,map_lot,Slumbering Egg,PENDING,Global / Common-event (unplaced),global
7004327,1047397990,enemy_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004328,1047407000,map_lot,Golden Rune [5],PENDING,Global / Filler (scattered by design),global_filler
7004329,1047407020,map_lot,Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004330,1047407030,map_lot,Somber Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004331,1047407040,map_lot,Explosive Bolt,PENDING,Global / Common-event (unplaced),global
7004332,1047407070,map_lot,Drawstring Fire Grease,PENDING,Global / Common-event (unplaced),global
7004333,1047407080,map_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004334,1047407900,map_lot,Rune Arc,m60_47_40_00,Overworld m60_47_40_00,emevd
7004335,1047407910,map_lot,Sword of St. Trina,PENDING,Global / Common-event (unplaced),global
7004336,1047407920,map_lot,Greatsword,PENDING,Global / Common-event (unplaced),global
7004337,1047407990,enemy_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004338,1047517000,map_lot,Drawstring Fire Grease,m60_47_51_00,Overworld m60_47_51_00,treasure
7004339,1047517010,map_lot,Golden Rune [7],m60_47_51_00,Overworld m60_47_51_00,treasure
7004340,1047517300,map_lot,Dragonwound Grease,m60_47_51_00,Overworld m60_47_51_00,treasure
7004341,1047557000,map_lot,Smithing Stone [7],m60_47_55_00,Overworld m60_47_55_00,treasure
7004342,1047557010,map_lot,Rimed Rowa,m60_47_55_00,Overworld m60_47_55_00,treasure
7004343,1047557020,map_lot,Golden Rune [13],m60_47_55_00,Overworld m60_47_55_00,treasure
7004344,1047557030,map_lot,Stonesword Key,m60_47_55_00,Overworld m60_47_55_00,treasure
7004345,1047557040,map_lot,Golden Rune [7],PENDING,Global / Filler (scattered by design),global_filler
7004346,1047557900,map_lot,[Incantation] Unendurable Frenzy,m60_47_55_00,Overworld m60_47_55_00,treasure
7004347,1047567300,map_lot,Hero's Rune [2],m60_47_56_00,Overworld m60_47_56_00,treasure
7004348,1047567310,map_lot,Smithing Stone [8],m60_47_56_00,Overworld m60_47_56_00,treasure
7004349,1047567320,map_lot,Thawfrost Boluses,PENDING,Global / Common-event (unplaced),global
7004350,1047567330,map_lot,Crystal Dart,m60_47_56_00,Overworld m60_47_56_00,treasure
7004351,1047567700,map_lot,Sanguine Noble Hood,m60_47_56_00,Overworld m60_47_56_00,emevd
7004352,1047577300,map_lot,Golden Rune [7],m60_47_57_00,Overworld m60_47_57_00,treasure
7004353,1047577310,map_lot,Golden Rune [12],m60_47_57_00,Overworld m60_47_57_00,treasure
7004354,1047587000,map_lot,Somber Smithing Stone [9],m60_47_58_00,Overworld m60_47_58_00,treasure
7004355,1047587800,map_lot,Silver Mirrorshield,m60_47_58_00,Overworld m60_47_58_00,treasure
7004356,1048377000,map_lot,Crab Eggs,m60_48_37_00,Overworld m60_48_37_00,treasure
7004357,1048377020,map_lot,Golden Rune [3],m60_48_37_00,Overworld m60_48_37_00,treasure
7004358,1048377030,map_lot,Golden Rune [4],m60_48_37_00,Overworld m60_48_37_00,treasure
7004359,1048387000,map_lot,Golden Rune [4],m60_48_38_00,Overworld m60_48_38_00,treasure
7004360,1048387010,map_lot,,m60_48_38_00,Overworld m60_48_38_00,treasure
7004361,1048387020,map_lot,,m60_48_38_00,Overworld m60_48_38_00,treasure
7004362,1048387030,map_lot,,m60_48_38_00,Overworld m60_48_38_00,treasure
7004363,1048387500,map_lot,Sacramental Bud,m60_48_38_00,Overworld m60_48_38_00,emevd
7004364,1048397000,map_lot,Sacramental Bud,m60_48_39_00,Overworld m60_48_39_00,treasure
7004365,1048397010,map_lot,Somber Smithing Stone [5],m60_48_39_00,Overworld m60_48_39_00,treasure
7004366,1048397040,map_lot,Great Dragonfly Head,m60_48_39_00,Overworld m60_48_39_00,treasure
7004367,1048397050,map_lot,Stonesword Key,m60_48_39_00,Overworld m60_48_39_00,treasure
7004368,1048397900,map_lot,[Sorcery] Rock Sling,m60_48_39_00,Overworld m60_48_39_00,treasure
7004369,1048407010,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7004370,1048407020,map_lot,Golden Rune [6],PENDING,Global / Filler (scattered by design),global_filler
7004371,1048407030,map_lot,Golden Rune [2],PENDING,Global / Filler (scattered by design),global_filler
7004372,1048407040,map_lot,Sacramental Bud,PENDING,Global / Common-event (unplaced),global
7004373,1048407050,map_lot,Hefty Beast Bone,PENDING,Global / Common-event (unplaced),global
7004374,1048407060,map_lot,Spiked Palisade Shield,PENDING,Global / Common-event (unplaced),global
7004375,1048407900,map_lot,Visage Shield,PENDING,Global / Common-event (unplaced),global
7004376,1048407980,enemy_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004377,1048407990,enemy_lot,Smoldering Butterfly,PENDING,Global / Common-event (unplaced),global
7004378,1048417800,map_lot,Gravity Stone Peddler's Bell Bearing,m60_48_41_00,Overworld m60_48_41_00,emevd
7004379,1048517000,map_lot,Somber Smithing Stone [7],m60_48_51_00,Overworld m60_48_51_00,treasure
7004380,1048517700,map_lot,Ash of War: Phantom Slash,m60_48_51_00,Overworld m60_48_51_00,emevd
7004381,1048547800,map_lot,Golden Rune [1],m60_48_54_00,Overworld m60_48_54_00,treasure
7004382,1048547810,map_lot,Golden Rune [3],m60_48_54_00,Overworld m60_48_54_00,treasure
7004383,1048547820,map_lot,Golden Rune [6],m60_48_54_00,Overworld m60_48_54_00,treasure
7004384,1048547830,map_lot,Golden Rune [9],m60_48_54_00,Overworld m60_48_54_00,treasure
7004385,1048547840,map_lot,Golden Rune [11],m60_48_54_00,Overworld m60_48_54_00,treasure
7004386,1048547990,enemy_lot,Rotten Battle Hammer,PENDING,Global / Common-event (unplaced),global
7004387,1048557300,map_lot,Golden Rune [13],m60_48_55_00,Overworld m60_48_55_00,treasure
7004388,1048557600,map_lot,Stalwart Horn Charm +1,m60_48_55_00,Overworld m60_48_55_00,treasure
7004389,1048557700,map_lot,Ancient Dragon Smithing Stone,PENDING,Global / Filler (scattered by design),global_filler
7004390,1048557710,map_lot,Night's Cavalry Helm,PENDING,Global / Common-event (unplaced),global
7004391,1048557900,map_lot,Flowing Curved Sword,m60_12_13_02,Overworld m60_12_13_02,treasure
7004392,1048567300,map_lot,Stonesword Key,m60_48_56_00,Overworld m60_48_56_00,treasure
7004393,1048567800,map_lot,Somber Ancient Dragon Smithing Stone,PENDING,Global / Filler (scattered by design),global_filler
7004394,1048577000,map_lot,Rune Arc,m60_48_57_00,Overworld m60_48_57_00,treasure
7004395,1048577010,map_lot,Golden Rune [13],m60_48_57_00,Overworld m60_48_57_00,treasure
7004396,1048577020,map_lot,Hefty Beast Bone,m60_48_57_00,Overworld m60_48_57_00,treasure
7004397,1048577030,map_lot,Golden Rune [13],m60_48_57_00,Overworld m60_48_57_00,treasure
7004398,1048577040,map_lot,Freezing Grease,m60_48_57_00,Overworld m60_48_57_00,treasure
7004399,1048577050,map_lot,Cuckoo Glintstone,m60_48_57_00,Overworld m60_48_57_00,treasure
7004400,1048577060,map_lot,Crystal Dart,m60_48_57_00,Overworld m60_48_57_00,treasure
7004401,1048577070,map_lot,Old Fang,m60_48_57_00,Overworld m60_48_57_00,treasure
7004402,1048577080,map_lot,Slumbering Egg,m60_48_57_00,Overworld m60_48_57_00,treasure
7004403,1048577090,map_lot,Golden Rune [12],m60_48_57_00,Overworld m60_48_57_00,treasure
7004404,1048577300,map_lot,Invigorating Cured Meat,m60_48_57_00,Overworld m60_48_57_00,treasure
7004405,1048577310,map_lot,Golden Rune [10],m60_48_57_00,Overworld m60_48_57_00,treasure
7004406,1048577700,map_lot,[Sorcery] Explosive Ghostflame,PENDING,Global / Common-event (unplaced),global
7004407,1048577800,map_lot,Golden Seed,m60_48_57_00,Overworld m60_48_57_00,treasure
7004408,1048577810,map_lot,Black Knife Hood,m60_48_57_00,Overworld m60_48_57_00,treasure
7004409,1048577900,map_lot,Ghost Glovewort [9],PENDING,Global / Filler (scattered by design),global_filler
7004410,1048577910,map_lot,Ghost Glovewort [9],PENDING,Global / Filler (scattered by design),global_filler
7004411,1048577920,map_lot,Ghost Glovewort [9],PENDING,Global / Filler (scattered by design),global_filler
7004412,1048577930,map_lot,Ghost Glovewort [9],PENDING,Global / Filler (scattered by design),global_filler
7004413,1048577990,enemy_lot,Rotten Duelist Greaves,PENDING,Global / Common-event (unplaced),global
7004414,1048587300,map_lot,Golden Rune [13],m60_48_58_00,Overworld m60_48_58_00,treasure
7004415,1049367000,map_lot,Smoldering Butterfly,m60_49_36_00,Overworld m60_49_36_00,treasure
7004416,1049367010,map_lot,Fan Daggers,m60_49_36_00,Overworld m60_49_36_00,treasure
7004417,1049377010,map_lot,Beast Blood,m60_49_37_00,Overworld m60_49_37_00,treasure
7004418,1049377020,map_lot,Golden Seed,m60_49_37_00,Overworld m60_49_37_00,treasure
7004419,1049377050,map_lot,Beast Blood,m60_49_37_00,Overworld m60_49_37_00,treasure
7004420,1049377070,map_lot,Golden Rune [2],m60_49_37_00,Overworld m60_49_37_00,treasure
7004421,1049377100,map_lot,Ash of War: Poison Moth Flight,PENDING,Global / Common-event (unplaced),global
7004422,1049377110,map_lot,Death's Poker,PENDING,Global / Common-event (unplaced),global
7004423,1049377700,map_lot,Somber Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004424,1049387010,map_lot,Somber Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004425,1049387020,map_lot,Aeonian Butterfly,PENDING,Global / Common-event (unplaced),global
7004426,1049387030,map_lot,Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004427,1049387040,map_lot,Black-Key Bolt,PENDING,Global / Common-event (unplaced),global
7004428,1049387060,map_lot,Sacramental Bud,PENDING,Global / Common-event (unplaced),global
7004429,1049387070,map_lot,Rune Arc,PENDING,Global / Filler (scattered by design),global_filler
7004430,1049387080,map_lot,Golden Rune [4],PENDING,Global / Filler (scattered by design),global_filler
7004431,1049387110,map_lot,Golden Rune [5],PENDING,Global / Filler (scattered by design),global_filler
7004432,1049387120,map_lot,Glass Shard,PENDING,Global / Common-event (unplaced),global
7004433,1049387800,map_lot,[Sorcery] Eternal Darkness,PENDING,Global / Common-event (unplaced),global
7004434,1049397000,map_lot,Stonesword Key,PENDING,Global / Filler (scattered by design),global_filler
7004435,1049397010,map_lot,Poisonbloom,PENDING,Global / Common-event (unplaced),global
7004436,1049397020,map_lot,Rune Arc,PENDING,Global / Filler (scattered by design),global_filler
7004437,1049397030,map_lot,Staff of Loss,PENDING,Global / Common-event (unplaced),global
7004438,1049397040,map_lot,Rotten Stray Ashes,PENDING,Global / Common-event (unplaced),global
7004439,1049397800,map_lot,Nox Flowing Sword,PENDING,Global / Common-event (unplaced),global
7004440,1049397850,map_lot,Battlemage Hugues,PENDING,Global / Common-event (unplaced),global
7004441,1049397900,map_lot,Lusat's Glintstone Staff,PENDING,Global / Common-event (unplaced),global
7004442,1049397910,map_lot,Spelldrake Talisman +1,PENDING,Global / Common-event (unplaced),global
7004443,1049407000,map_lot,Golden Rune [5],m60_49_40_00,Overworld m60_49_40_00,treasure
7004444,1049407010,map_lot,Gravel Stone,m60_49_40_00,Overworld m60_49_40_00,treasure
7004445,1049407020,map_lot,Sliver of Meat,m60_49_40_00,Overworld m60_49_40_00,treasure
7004446,1049407040,map_lot,Smithing Stone [5],m60_49_40_00,Overworld m60_49_40_00,treasure
7004447,1049417040,map_lot,Arteria Leaf,m60_49_41_00,Overworld m60_49_41_00,treasure
7004448,1049417070,map_lot,Dragonwound Grease,m60_49_41_00,Overworld m60_49_41_00,treasure
7004449,1049417080,map_lot,Rune Arc,m60_49_41_00,Overworld m60_49_41_00,treasure
7004450,1049417090,map_lot,Somber Smithing Stone [9],m60_49_41_00,Overworld m60_49_41_00,treasure
7004451,1049417100,map_lot,Numen's Rune,m60_49_41_00,Overworld m60_49_41_00,treasure
7004452,1049527000,map_lot,Freezing Grease,m60_49_52_00,Overworld m60_49_52_00,treasure
7004453,1049527800,map_lot,Golden Seed,m60_49_52_00,Overworld m60_49_52_00,treasure
7004454,1049537000,map_lot,Sliver of Meat,m60_49_53_00,Overworld m60_49_53_00,treasure
7004455,1049537010,map_lot,Invigorating Cured Meat,m60_49_53_00,Overworld m60_49_53_00,treasure
7004456,1049537020,map_lot,Golden Rune [10],m60_49_53_00,Overworld m60_49_53_00,treasure
7004457,1049537030,map_lot,[Sorcery] Zamor Ice Storm,m60_49_53_00,Overworld m60_49_53_00,treasure
7004458,1049537300,map_lot,Beast Blood,m60_49_53_00,Overworld m60_49_53_00,treasure
7004459,1049537900,map_lot,Smithing-Stone Miner's Bell Bearing [3],m60_49_53_00,Overworld m60_49_53_00,treasure
7004460,1049547300,map_lot,Golden Rune [13],m60_49_54_00,Overworld m60_49_54_00,treasure
7004461,1049547310,map_lot,Golden Rune [11],m60_49_54_00,Overworld m60_49_54_00,treasure
7004462,1049547700,map_lot,Somber Smithing Stone [8],PENDING,Global / Filler (scattered by design),global_filler
7004463,1049547900,map_lot,St. Trina's Torch,m60_12_13_02,Overworld m60_12_13_02,treasure
7004464,1049557300,map_lot,Somber Smithing Stone [9],PENDING,Global / Filler (scattered by design),global_filler
7004465,1049557310,map_lot,Old Fang,PENDING,Global / Common-event (unplaced),global
7004466,1049557320,map_lot,Fire Blossom,PENDING,Global / Common-event (unplaced),global
7004467,1049557330,map_lot,Miquella's Lily,PENDING,Global / Common-event (unplaced),global
7004468,1049557700,map_lot,Larval Tear,PENDING,Global / Common-event (unplaced),global
7004469,1049557800,map_lot,Golden Seed,PENDING,Global / Filler (scattered by design),global_filler
7004470,1049557810,map_lot,Golden Rune [11],PENDING,Global / Filler (scattered by design),global_filler
7004471,1049567300,map_lot,Albinauric Bloodclot,PENDING,Global / Common-event (unplaced),global
7004472,1049567310,map_lot,Old Fang,PENDING,Global / Common-event (unplaced),global
7004473,1049567320,map_lot,Strip of White Flesh,PENDING,Global / Common-event (unplaced),global
7004474,1049567330,map_lot,Dragonwound Grease,PENDING,Global / Common-event (unplaced),global
7004475,1049567340,map_lot,Nascent Butterfly,PENDING,Global / Common-event (unplaced),global
7004476,1049567350,map_lot,Smithing Stone [8],PENDING,Global / Filler (scattered by design),global_filler
7004477,1049577700,map_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004478,1049577710,map_lot,Somber Smithing Stone [8],PENDING,Global / Filler (scattered by design),global_filler
7004479,1049577720,map_lot,Somber Smithing Stone [9],PENDING,Global / Filler (scattered by design),global_filler
7004480,1050367000,map_lot,Mushroom,m60_50_36_00,Overworld m60_50_36_00,treasure
7004481,1050367900,map_lot,Arrow's Sting Talisman,m60_50_36_00,Overworld m60_50_36_00,treasure
7004482,1050387000,map_lot,Golden Rune [5],m60_50_38_00,Overworld m60_50_38_00,treasure
7004483,1050387010,map_lot,Drawstring Poison Grease,m60_50_38_00,Overworld m60_50_38_00,treasure
7004484,1050387020,map_lot,Sacred Tear,m60_50_38_00,Overworld m60_50_38_00,treasure
7004485,1050387950,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004486,1050387960,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004487,1050387970,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004488,1050387980,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004489,1050387990,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004490,1050397000,map_lot,Poison Grease,m60_50_39_00,Overworld m60_50_39_00,treasure
7004491,1050397010,map_lot,Toxic Mushroom,m60_50_39_00,Overworld m60_50_39_00,treasure
7004492,1050397020,map_lot,Smithing Stone [7],m60_50_39_00,Overworld m60_50_39_00,treasure
7004493,1050397030,map_lot,Smithing Stone [7],m60_50_39_00,Overworld m60_50_39_00,treasure
7004494,1050397040,map_lot,Stonesword Key,m60_50_39_00,Overworld m60_50_39_00,treasure
7004495,1050397050,map_lot,Smithing Stone [8],m60_50_39_00,Overworld m60_50_39_00,treasure
7004496,1050397060,map_lot,Starlight Shards,m60_50_39_00,Overworld m60_50_39_00,treasure
7004497,1050397070,map_lot,Cerulean Tear Scarab,m60_50_39_00,Overworld m60_50_39_00,treasure
7004498,1050397090,map_lot,Beast Blood,m60_50_39_00,Overworld m60_50_39_00,treasure
7004499,1050397100,map_lot,Golden Seed,m60_50_39_00,Overworld m60_50_39_00,treasure
7004500,1050397900,map_lot,[Sorcery] Night Comet,m60_50_39_00,Overworld m60_50_39_00,treasure
7004501,1050397910,map_lot,Imbued Sword Key,m60_50_39_00,Overworld m60_50_39_00,treasure
7004502,1050407800,map_lot,Dragon Heart,PENDING,Global / Common-event (unplaced),global
7004503,1050537000,map_lot,Somber Smithing Stone [7],m60_50_53_00,Overworld m60_50_53_00,treasure
7004504,1050537300,map_lot,Smoldering Butterfly,m60_50_53_00,Overworld m60_50_53_00,treasure
7004505,1050537700,map_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004506,1050537980,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004507,1050537990,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004508,1050547000,map_lot,Lost Ashes of War,m60_50_54_00,Overworld m60_50_54_00,treasure
7004509,1050547800,map_lot,Arteria Leaf,m60_50_54_00,Overworld m60_50_54_00,treasure
7004510,1050547810,map_lot,[Sorcery] Briars of Punishment,m60_50_54_00,Overworld m60_50_54_00,treasure
7004511,1050557300,map_lot,Hefty Beast Bone,m60_50_55_00,Overworld m60_50_55_00,treasure
7004512,1050557310,map_lot,Golden Rune [9],m60_50_55_00,Overworld m60_50_55_00,treasure
7004513,1050557320,map_lot,Lump of Flesh,m60_50_55_00,Overworld m60_50_55_00,treasure
7004514,1050557800,map_lot,Somber Smithing Stone [8],m60_50_55_00,Overworld m60_50_55_00,treasure
7004515,1050557900,map_lot,Rune Arc,m60_50_55_00,Overworld m60_50_55_00,treasure
7004516,1050567300,map_lot,Tarnished Golden Sunflower,m60_50_56_00,Overworld m60_50_56_00,treasure
7004517,1050567500,map_lot,Warming Stone,m60_50_56_00,Overworld m60_50_56_00,treasure
7004518,1050567510,map_lot,Invigorating White Cured Meat,m60_50_56_00,Overworld m60_50_56_00,treasure
7004519,1050567520,map_lot,Smithing Stone [7],m60_50_56_00,Overworld m60_50_56_00,treasure
7004520,1050567600,map_lot,Ancient Dragon Smithing Stone,m60_50_56_00,Overworld m60_50_56_00,treasure
7004521,1050567620,map_lot,Traveling Maiden Hood,m60_50_56_00,Overworld m60_50_56_00,treasure
7004522,1050567700,map_lot,Hoslow's Petal Whip,PENDING,Global / Common-event (unplaced),global
7004523,1050567800,map_lot,Smithing Stone [8],m60_50_56_00,Overworld m60_50_56_00,treasure
7004524,1050567820,map_lot,Graven-Mass Talisman,m60_50_56_00,Overworld m60_50_56_00,treasure
7004525,1050577300,map_lot,Warming Stone,m60_50_57_00,Overworld m60_50_57_00,treasure
7004526,1050577800,map_lot,Starlight Shards,m60_50_57_00,Overworld m60_50_57_00,treasure
7004527,1051357000,map_lot,Smoldering Butterfly,m60_51_35_00,Overworld m60_51_35_00,treasure
7004528,1051357990,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004529,1051367000,map_lot,Golden Rune [6],m60_51_36_00,Overworld m60_51_36_00,treasure
7004530,1051367020,map_lot,Smithing Stone [6],m60_51_36_00,Overworld m60_51_36_00,treasure
7004531,1051367030,map_lot,Smithing Stone [3],m60_51_36_00,Overworld m60_51_36_00,treasure
7004532,1051367040,map_lot,Smithing Stone [4],m60_51_36_00,Overworld m60_51_36_00,treasure
7004533,1051367050,map_lot,Smithing Stone [3],m60_51_36_00,Overworld m60_51_36_00,treasure
7004534,1051367060,map_lot,Smithing Stone [5],m60_51_36_00,Overworld m60_51_36_00,treasure
7004535,1051367080,map_lot,Smithing Stone [5],m60_51_36_00,Overworld m60_51_36_00,treasure
7004536,1051367090,map_lot,Smithing Stone [4],m60_51_36_00,Overworld m60_51_36_00,treasure
7004537,1051367100,map_lot,Smithing Stone [6],m60_51_36_00,Overworld m60_51_36_00,treasure
7004538,1051367110,map_lot,Somber Smithing Stone [5],m60_51_36_00,Overworld m60_51_36_00,treasure
7004539,1051367130,map_lot,Flamberge,m60_51_36_00,Overworld m60_51_36_00,treasure
7004540,1051367700,map_lot,Somber Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004541,1051367800,map_lot,Somber Smithing Stone [4],PENDING,Global / Filler (scattered by design),global_filler
7004542,1051367910,map_lot,Smithing Stone [6],m60_51_36_00,Overworld m60_51_36_00,treasure
7004543,1051387000,map_lot,Radahn's Spear,m60_51_38_00,Overworld m60_51_38_00,treasure
7004544,1051387010,map_lot,Radahn's Spear,m60_51_38_00,Overworld m60_51_38_00,treasure
7004545,1051387020,map_lot,Radahn's Spear,m60_51_38_00,Overworld m60_51_38_00,treasure
7004546,1051397040,map_lot,Golden Rune [12],m60_51_39_00,Overworld m60_51_39_00,treasure
7004547,1051397050,map_lot,Neutralizing Boluses,m60_51_39_00,Overworld m60_51_39_00,treasure
