# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 2073 evidence rows (2060 game-data, 13 CC-wiki), 1845 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
flag:12032725	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12032725) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x51	event_flag:12032725	questline_dag.tsv:questline_conditions						project-derived
flag:12032859	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12032859) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x52	event_flag:12032859	questline_dag.tsv:questline_conditions						project-derived
flag:12039156	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12039156) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x87	event_flag:12039156	questline_dag.tsv:questline_conditions						project-derived
flag:12039157	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12039157) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x87	event_flag:12039157	questline_dag.tsv:questline_conditions						project-derived
flag:12039158	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12039158) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x87	event_flag:12039158	questline_dag.tsv:questline_conditions						project-derived
flag:12039159	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12039159) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x87	event_flag:12039159	questline_dag.tsv:questline_conditions						project-derived
flag:12039160	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12039160) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x87	event_flag:12039160	questline_dag.tsv:questline_conditions						project-derived
flag:12039161	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 322001110 on m11_10_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Roundtable Hold	Deeproot Depths	cone root DIALOGUE_STEP(12039161) at common.emevd.dcx.js:1100 set by talk/m11_10_00_00-only/t322001110.py:t322001110_x41	event_flag:12039161	questline_dag.tsv:questline_conditions						project-derived
flag:14009262	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 316206000 on m60_00_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root DIALOGUE_STEP(14009262) at common.emevd.dcx.js:1100 set by talk/m60_00_00_00-only/t316206000.py:t316206000_x51	event_flag:14009262	questline_dag.tsv:questline_conditions						project-derived
flag:14009265	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 316206000 on m60_00_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root DIALOGUE_STEP(14009265) at common.emevd.dcx.js:1100 set by talk/m60_00_00_00-only/t316206000.py:t316206000_x48	event_flag:14009265	questline_dag.tsv:questline_conditions						project-derived
flag:3465	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC316 Academy Female Magician_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(3465) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:3479	event_flag:3465	questline_dag.tsv:questline_conditions						project-derived
flag:3468	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC316 Academy Female Magician_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(3468) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:3479	event_flag:3468	questline_dag.tsv:questline_conditions						project-derived
flag:3766	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC224 Grandpa_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(3766) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:3779	event_flag:3766	questline_dag.tsv:questline_conditions						project-derived
flag:3767	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC224 Grandpa_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(3767) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:3779	event_flag:3767	questline_dag.tsv:questline_conditions						project-derived
flag:400392	flag:510110	requires	ccwiki:fia:fortissax	single	cc_wiki	eldenring.wiki.gg	Fia	Caelid :: Cursemark of Death - m60_49_40 (region unconfirmed) [f400392]	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Caelid	Deeproot Depths	Giving Fia the Cursemark and reloading precedes entering the Deathbed Dream and fighting Fortissax.	event_flag:400392	gen_data.py:_BOSS_ARENA_QUEST_GATED + data.py live check ids	Fia, Deathbed Companion	7625	100532	2026-08-12T21:07:18Z	https://eldenring.wiki.gg/w/index.php?title=Fia%2C_Deathbed_Companion&oldid=100532	CC-BY-SA-4.0
flag:4043	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root BOSS_KILL(4043) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4043	questline_dag.tsv:questline_conditions						project-derived
flag:4047	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC319 David_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4047) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4059	event_flag:4047	questline_dag.tsv:questline_conditions						project-derived
flag:4120	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC330_Atonement Priest_Performing absolution	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4120) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4120	questline_dag.tsv:questline_conditions						project-derived
flag:4125	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4125) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4125	questline_dag.tsv:questline_conditions						project-derived
flag:4126	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4126) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4126	questline_dag.tsv:questline_conditions						project-derived
flag:4127	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4127) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4127	questline_dag.tsv:questline_conditions						project-derived
flag:4128	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4128) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4128	questline_dag.tsv:questline_conditions						project-derived
flag:4129	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4129) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4129	questline_dag.tsv:questline_conditions						project-derived
flag:4130	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Boss battle debugging flag setup	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4130) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4130	questline_dag.tsv:questline_conditions						project-derived
flag:4137	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		NPC322 Yuria_Character state transition	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root NPC_STATE(4137) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:4139	event_flag:4137	questline_dag.tsv:questline_conditions						project-derived
flag:4651	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 000001000 on m00_00_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root DIALOGUE_STEP(4651) at common.emevd.dcx.js:1100 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x35	event_flag:4651	questline_dag.tsv:questline_conditions						project-derived
flag:4652	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 000001000 on m00_00_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root DIALOGUE_STEP(4652) at common.emevd.dcx.js:1100 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x34	event_flag:4652	questline_dag.tsv:questline_conditions						project-derived
flag:4653	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		set by NPC talk 000001000 on m00_00_00_00	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root DIALOGUE_STEP(4653) at common.emevd.dcx.js:1100 set by talk/m00_00_00_00-only/t000001000.py:t000001000_x59	event_flag:4653	questline_dag.tsv:questline_conditions						project-derived
flag:9001	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Michaela cutscene playback	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root BOSS_KILL(9001) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js:901	event_flag:9001	questline_dag.tsv:questline_conditions						project-derived
flag:9111	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the main boss	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Deeproot Depths	Deeproot Depths	cone root BOSS_KILL(9111) at common.emevd.dcx.js:1100 set by m12_03_00_00.emevd.dcx.js:12032850	event_flag:9111	questline_dag.tsv:questline_conditions						project-derived
goods:2130	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root ITEM_POSSESSION(2130) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js	goods:2130	questline_dag.tsv:questline_conditions						project-derived
goods:8143	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root ITEM_POSSESSION(8143) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js	goods:8143	questline_dag.tsv:questline_conditions						project-derived
goods:8191	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root ITEM_POSSESSION(8191) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js	goods:8191	questline_dag.tsv:questline_conditions						project-derived
goods:8980	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]		Deeproot Depths	cone root ITEM_POSSESSION(8980) at common.emevd.dcx.js:1100 set by common.emevd.dcx.js	goods:8980	questline_dag.tsv:questline_conditions						project-derived
map:m12_03	flag:510110	requires	game:questline_conditions:510110:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Deeproot Depths	Deeproot Depths	cone root MAP_ACCESS(m12_03) at common.emevd.dcx.js:1100 set by m12_03_00_00.emevd.dcx.js	map:m12_03	questline_dag.tsv:questline_conditions						project-derived
flag:12050800	flag:510120	requires	game:questline_conditions:510120:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Mohgwyn :: Remembrance of the Blood Lord - Mohg [f510120]	Mohgwyn	Mohgwyn	cone root BOSS_KILL(12050800) at common.emevd.dcx.js:1100 set by m12_05_00_00.emevd.dcx.js:12052800	event_flag:12050800	questline_dag.tsv:questline_conditions						project-derived
flag:9112	flag:510120	requires	game:questline_conditions:510120:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Mohgwyn :: Remembrance of the Blood Lord - Mohg [f510120]	Mohgwyn	Mohgwyn	cone root BOSS_KILL(9112) at common.emevd.dcx.js:1100 set by m12_05_00_00.emevd.dcx.js:12052800	event_flag:9112	questline_dag.tsv:questline_conditions						project-derived
map:m12_05	flag:510120	requires	game:questline_conditions:510120:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Mohgwyn :: Remembrance of the Blood Lord - Mohg [f510120]	Mohgwyn	Mohgwyn	cone root MAP_ACCESS(m12_05) at common.emevd.dcx.js:1100 set by m12_05_00_00.emevd.dcx.js	map:m12_05	questline_dag.tsv:questline_conditions						project-derived
flag:9114	flag:510140	requires	game:questline_conditions:510140:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat God's skin	Farum Azula :: Ash of War: Black Flame Tornado - around Crumbling Beast Grave [f510140]	Farum Azula	Farum Azula	cone root BOSS_KILL(9114) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js:13002850	event_flag:9114	questline_dag.tsv:questline_conditions						project-derived
map:m13_00	flag:510140	requires	game:questline_conditions:510140:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Farum Azula :: Ash of War: Black Flame Tornado - around Crumbling Beast Grave [f510140]	Farum Azula	Farum Azula	cone root MAP_ACCESS(m13_00) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js	map:m13_00	questline_dag.tsv:questline_conditions						project-derived
flag:9115	flag:510150	requires	game:questline_conditions:510150:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the ancient dragon	Farum Azula :: Remembrance of the Dragonlord - Placidusax [f510150]	Farum Azula	Farum Azula	cone root BOSS_KILL(9115) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js:13002830	event_flag:9115	questline_dag.tsv:questline_conditions						project-derived
map:m13_00	flag:510150	requires	game:questline_conditions:510150:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Farum Azula :: Remembrance of the Dragonlord - Placidusax [f510150]	Farum Azula	Farum Azula	cone root MAP_ACCESS(m13_00) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js	map:m13_00	questline_dag.tsv:questline_conditions						project-derived
flag:13000800	flag:510160	requires	game:questline_conditions:510160:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Mariquez	Farum Azula :: Remembrance of the Black Blade - Maliketh [f510160]	Farum Azula	Farum Azula	cone root BOSS_KILL(13000800) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js:13002800	event_flag:13000800	questline_dag.tsv:questline_conditions						project-derived
flag:9116	flag:510160	requires	game:questline_conditions:510160:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Mariquez	Farum Azula :: Remembrance of the Black Blade - Maliketh [f510160]	Farum Azula	Farum Azula	cone root BOSS_KILL(9116) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js:13002800	event_flag:9116	questline_dag.tsv:questline_conditions						project-derived
map:m13_00	flag:510160	requires	game:questline_conditions:510160:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Farum Azula :: Remembrance of the Black Blade - Maliketh [f510160]	Farum Azula	Farum Azula	cone root MAP_ACCESS(m13_00) at common.emevd.dcx.js:1100 set by m13_00_00_00.emevd.dcx.js	map:m13_00	questline_dag.tsv:questline_conditions						project-derived
flag:9119	flag:510190	requires	game:questline_conditions:510190:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Tree Guard	Haligtree :: Loretta's War Sickle - Loretta (real) [f510190]	Haligtree	Haligtree	cone root BOSS_KILL(9119) at common.emevd.dcx.js:1100 set by m15_00_00_00.emevd.dcx.js:15002850	event_flag:9119	questline_dag.tsv:questline_conditions						project-derived
map:m15_00	flag:510190	requires	game:questline_conditions:510190:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Haligtree :: Loretta's War Sickle - Loretta (real) [f510190]	Haligtree	Haligtree	cone root MAP_ACCESS(m15_00) at common.emevd.dcx.js:1100 set by m15_00_00_00.emevd.dcx.js	map:m15_00	questline_dag.tsv:questline_conditions						project-derived
flag:15000800	flag:510200	requires	game:questline_conditions:510200:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Arbitrator Marenia	Haligtree :: Remembrance of the Rot Goddess - Malenia [f510200]	Haligtree	Haligtree	cone root BOSS_KILL(15000800) at common.emevd.dcx.js:1100 set by m15_00_00_00.emevd.dcx.js:15002800	event_flag:15000800	questline_dag.tsv:questline_conditions						project-derived
flag:9120	flag:510200	requires	game:questline_conditions:510200:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat Arbitrator Marenia	Haligtree :: Remembrance of the Rot Goddess - Malenia [f510200]	Haligtree	Haligtree	cone root BOSS_KILL(9120) at common.emevd.dcx.js:1100 set by m15_00_00_00.emevd.dcx.js:15002800	event_flag:9120	questline_dag.tsv:questline_conditions						project-derived
map:m15_00	flag:510200	requires	game:questline_conditions:510200:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Haligtree :: Remembrance of the Rot Goddess - Malenia [f510200]	Haligtree	Haligtree	cone root MAP_ACCESS(m15_00) at common.emevd.dcx.js:1100 set by m15_00_00_00.emevd.dcx.js	map:m15_00	questline_dag.tsv:questline_conditions						project-derived
flag:9121	flag:510210	requires	game:questline_conditions:510210:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat mid-boss	Mt. Gelmir :: Noble Presence - around Volcano Manor [f510210]	Mt. Gelmir	Mt. Gelmir	cone root BOSS_KILL(9121) at common.emevd.dcx.js:1100 set by m16_00_00_00.emevd.dcx.js:16002850	event_flag:9121	questline_dag.tsv:questline_conditions						project-derived
map:m16_00	flag:510210	requires	game:questline_conditions:510210:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Mt. Gelmir :: Noble Presence - around Volcano Manor [f510210]	Mt. Gelmir	Mt. Gelmir	cone root MAP_ACCESS(m16_00) at common.emevd.dcx.js:1100 set by m16_00_00_00.emevd.dcx.js	map:m16_00	questline_dag.tsv:questline_conditions						project-derived
flag:9122	flag:510220	requires	game:questline_conditions:510220:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the Ghoul King	Mt. Gelmir :: Remembrance of the Blasphemous - Rykard [f510220]	Mt. Gelmir	Mt. Gelmir	cone root BOSS_KILL(9122) at common.emevd.dcx.js:1100 set by m16_00_00_00.emevd.dcx.js:16002800	event_flag:9122	questline_dag.tsv:questline_conditions						project-derived
map:m16_00	flag:510220	requires	game:questline_conditions:510220:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Mt. Gelmir :: Remembrance of the Blasphemous - Rykard [f510220]	Mt. Gelmir	Mt. Gelmir	cone root MAP_ACCESS(m16_00) at common.emevd.dcx.js:1100 set by m16_00_00_00.emevd.dcx.js	map:m16_00	questline_dag.tsv:questline_conditions						project-derived
flag:19000804	flag:510230	requires	game:questline_conditions:510230:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the final boss	Ashen Capital :: Elden Remembrance - Elden Beast [f510230]	Leyndell	Ashen Capital	cone root BOSS_KILL(19000804) at common.emevd.dcx.js:1100 set by m19_00_00_00.emevd.dcx.js:19002800	event_flag:19000804	questline_dag.tsv:questline_conditions						project-derived
flag:9123	flag:510230	requires	game:questline_conditions:510230:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the final boss	Ashen Capital :: Elden Remembrance - Elden Beast [f510230]	Leyndell	Ashen Capital	cone root BOSS_KILL(9123) at common.emevd.dcx.js:1100 set by m19_00_00_00.emevd.dcx.js:19002800	event_flag:9123	questline_dag.tsv:questline_conditions						project-derived
map:m19_00	flag:510230	requires	game:questline_conditions:510230:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Ashen Capital :: Elden Remembrance - Elden Beast [f510230]	Leyndell	Ashen Capital	cone root MAP_ACCESS(m19_00) at common.emevd.dcx.js:1100 set by m19_00_00_00.emevd.dcx.js	map:m19_00	questline_dag.tsv:questline_conditions						project-derived
flag:9125	flag:510250	requires	game:questline_conditions:510250:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Phantom Greater_Defeated	Leyndell :: [Incantation] Bloodflame Talons - Sewer Mohg [f510250]	Leyndell	Leyndell	cone root BOSS_KILL(9125) at common.emevd.dcx.js:1100 set by m35_00_00_00.emevd.dcx.js:35002800	event_flag:9125	questline_dag.tsv:questline_conditions						project-derived
map:m35_00	flag:510250	requires	game:questline_conditions:510250:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Leyndell :: [Incantation] Bloodflame Talons - Sewer Mohg [f510250]	Leyndell	Leyndell	cone root MAP_ACCESS(m35_00) at common.emevd.dcx.js:1100 set by m35_00_00_00.emevd.dcx.js	map:m35_00	questline_dag.tsv:questline_conditions						project-derived
flag:9126	flag:510260	requires	game:questline_conditions:510260:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		King's Earth Dragon_Defeated	Liurnia :: Dragon Heart - Makkar [f510260]	Liurnia	Liurnia	cone root BOSS_KILL(9126) at common.emevd.dcx.js:1100 set by m39_20_00_00.emevd.dcx.js:39202800	event_flag:9126	questline_dag.tsv:questline_conditions						project-derived
map:m39_20	flag:510260	requires	game:questline_conditions:510260:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Liurnia :: Dragon Heart - Makkar [f510260]	Liurnia	Liurnia	cone root MAP_ACCESS(m39_20) at common.emevd.dcx.js:1100 set by m39_20_00_00.emevd.dcx.js	map:m39_20	questline_dag.tsv:questline_conditions						project-derived
flag:9128	flag:510280	requires	game:questline_conditions:510280:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Limgrave :: Golden Seed - Ulcerated Tree Spirit in Fringefolk Hero's Grave [f510280]	Limgrave	Limgrave	cone root BOSS_KILL(9128) at common.emevd.dcx.js:1100 set by m18_00_00_00.emevd.dcx.js:18002800	event_flag:9128	questline_dag.tsv:questline_conditions						project-derived
map:m18_00	flag:510280	requires	game:questline_conditions:510280:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Limgrave :: Golden Seed - Ulcerated Tree Spirit in Fringefolk Hero's Grave [f510280]	Limgrave	Limgrave	cone root MAP_ACCESS(m18_00) at common.emevd.dcx.js:1100 set by m18_00_00_00.emevd.dcx.js	map:m18_00	questline_dag.tsv:questline_conditions						project-derived
flag:9129	flag:510290	requires	game:questline_conditions:510290:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss while escaping the cave	Mt. Gelmir :: Inquisitor's Girandole - around Volcano Manor [f510290]	Mt. Gelmir	Mt. Gelmir	cone root BOSS_KILL(9129) at common.emevd.dcx.js:1100 set by m16_00_00_00.emevd.dcx.js:16002860	event_flag:9129	questline_dag.tsv:questline_conditions						project-derived
map:m16_00	flag:510290	requires	game:questline_conditions:510290:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Mt. Gelmir :: Inquisitor's Girandole - around Volcano Manor [f510290]	Mt. Gelmir	Mt. Gelmir	cone root MAP_ACCESS(m16_00) at common.emevd.dcx.js:1100 set by m16_00_00_00.emevd.dcx.js	map:m16_00	questline_dag.tsv:questline_conditions						project-derived
flag:9130	flag:510300	requires	game:questline_conditions:510300:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Caelid :: Remembrance of the Starscourge - Starscourge Radahn [f510300]		Caelid	cone root BOSS_KILL(9130) at common.emevd.dcx.js:1100 set by m60_52_38_00.emevd.dcx.js:1252382800	event_flag:9130	questline_dag.tsv:questline_conditions						project-derived
