# AUTO-GENERATED by tools/datamine_item_grace_coords.py (run on Windows). Map-local XYZ.
kind	key	map_id	x	y	z	name
item	290310	m11_10	-348.216	-20.181	-328.244	
item	290320	m11_10	-348.216	-20.181	-328.244	
item	290330	m11_10	-348.216	-20.181	-328.244	
item	290340	m11_10	-348.216	-20.181	-328.244	
item	290350	m11_10	-348.216	-20.181	-328.244	
item	290360	m11_10	-348.216	-20.181	-328.244	
item	290370	m11_10	-348.216	-20.181	-328.244	
item	290380	m11_10	-348.216	-20.181	-328.244	
item	290390	m11_10	-348.216	-20.181	-328.244	
item	290400	m11_10	-348.216	-20.181	-328.244	
item	290410	m11_10	-348.216	-20.181	-328.244	
item	290420	m11_10	-348.216	-20.181	-328.244	
item	290430	m11_10	-348.216	-20.181	-328.244	
item	290440	m11_10	-348.216	-20.181	-328.244	
item	290450	m11_10	-348.216	-20.181	-328.244	
item	290460	m11_10	-348.216	-20.181	-328.244	
item	290470	m11_10	-348.216	-20.181	-328.244	
item	290480	m11_10	-348.216	-20.181	-328.244	
item	290500	m60_48_36	26.51	127.44	92.06	
item	290510	m60_48_36	26.51	127.44	92.06	
item	290520	m60_48_36	26.51	127.44	92.06	
item	290530	m60_48_36	26.51	127.44	92.06	
item	290540	m60_48_36	26.51	127.44	92.06	
item	290550	m60_48_36	26.51	127.44	92.06	
item	290560	m60_48_36	26.51	127.44	92.06	
item	290570	m60_48_36	26.51	127.44	92.06	
item	290750	m60_48_36	26.51	127.44	92.06	
item	290760	m60_48_36	26.51	127.44	92.06	
item	290770	m60_48_36	26.51	127.44	92.06	
item	290780	m60_48_36	26.51	127.44	92.06	
item	290790	m60_48_36	26.51	127.44	92.06	
item	290750	m60_41_35	-75.85	27.63	-44.84	
item	290760	m60_41_35	-75.85	27.63	-44.84	
item	290500	m60_41_35	-75.85	27.63	-44.84	
item	320500	m11_10	-298.32	-22.624	-275.395	
item	320500	m61_45_42	-102.29	392.32	93.9	
item	320500	m61_47_46	25.22	449.7	1.5	
item	320550	m11_10	-298.32	-22.624	-275.395	
item	320550	m61_45_42	-102.29	392.32	93.9	
item	320550	m61_47_46	25.22	449.7	1.5	
item	320560	m11_10	-298.32	-22.624	-275.395	
item	320560	m61_45_42	-102.29	392.32	93.9	
item	320560	m61_47_46	25.22	449.7	1.5	
item	320570	m11_10	-298.32	-22.624	-275.395	
item	320570	m61_45_42	-102.29	392.32	93.9	
item	320570	m61_47_46	25.22	449.7	1.5	
item	320580	m11_10	-298.32	-22.624	-275.395	
item	320580	m61_45_42	-102.29	392.32	93.9	
item	320580	m61_47_46	25.22	449.7	1.5	
item	320590	m11_10	-298.32	-22.624	-275.395	
item	320590	m61_45_42	-102.29	392.32	93.9	
item	320590	m61_47_46	25.22	449.7	1.5	
item	320600	m11_10	-298.32	-22.624	-275.395	
item	320600	m61_45_42	-102.29	392.32	93.9	
item	320600	m61_47_46	25.22	449.7	1.5	
item	320610	m11_10	-298.32	-22.624	-275.395	
item	320610	m61_45_42	-102.29	392.32	93.9	
item	320610	m61_47_46	25.22	449.7	1.5	
item	320620	m11_10	-298.32	-22.624	-275.395	
item	320620	m61_45_42	-102.29	392.32	93.9	
item	320620	m61_47_46	25.22	449.7	1.5	
item	320630	m11_10	-298.32	-22.624	-275.395	
item	320630	m61_45_42	-102.29	392.32	93.9	
item	320630	m61_47_46	25.22	449.7	1.5	
item	320640	m11_10	-298.32	-22.624	-275.395	
item	320640	m61_45_42	-102.29	392.32	93.9	
item	320640	m61_47_46	25.22	449.7	1.5	
item	320650	m11_10	-298.32	-22.624	-275.395	
item	320650	m61_45_42	-102.29	392.32	93.9	
item	320650	m61_47_46	25.22	449.7	1.5	
item	320660	m11_10	-298.32	-22.624	-275.395	
item	320660	m61_45_42	-102.29	392.32	93.9	
item	320660	m61_47_46	25.22	449.7	1.5	
item	320700	m11_10	-298.32	-22.624	-275.395	
item	320700	m61_45_42	-102.29	392.32	93.9	
item	320700	m61_47_46	25.22	449.7	1.5	
item	320700	m61_48_43	40.18	312.91	-80.53	
item	320710	m11_10	-298.32	-22.624	-275.395	
item	320710	m61_45_42	-102.29	392.32	93.9	
item	320710	m61_47_46	25.22	449.7	1.5	
item	320710	m61_48_43	40.18	312.91	-80.53	
item	320720	m11_10	-298.32	-22.624	-275.395	
item	320720	m61_45_42	-102.29	392.32	93.9	
item	320720	m61_47_46	25.22	449.7	1.5	
item	320720	m61_48_43	40.18	312.91	-80.53	
item	320730	m11_10	-298.32	-22.624	-275.395	
item	320730	m61_45_42	-102.29	392.32	93.9	
item	320730	m61_47_46	25.22	449.7	1.5	
item	320730	m61_48_43	40.18	312.91	-80.53	
item	320740	m11_10	-298.32	-22.624	-275.395	
item	320740	m61_45_42	-102.29	392.32	93.9	
item	320740	m61_47_46	25.22	449.7	1.5	
item	320740	m61_48_43	40.18	312.91	-80.53	
item	320750	m11_10	-298.32	-22.624	-275.395	
item	320750	m61_45_42	-102.29	392.32	93.9	
item	320750	m61_47_46	25.22	449.7	1.5	
item	320750	m61_48_43	40.18	312.91	-80.53	
item	320760	m11_10	-298.32	-22.624	-275.395	
item	320760	m61_45_42	-102.29	392.32	93.9	
item	320760	m61_47_46	25.22	449.7	1.5	
item	320760	m61_48_43	40.18	312.91	-80.53	
item	320770	m11_10	-298.32	-22.624	-275.395	
item	320770	m61_45_42	-102.29	392.32	93.9	
item	320770	m61_47_46	25.22	449.7	1.5	
item	320770	m61_48_43	40.18	312.91	-80.53	
item	320780	m11_10	-298.32	-22.624	-275.395	
item	320780	m61_45_42	-102.29	392.32	93.9	
item	320780	m61_47_46	25.22	449.7	1.5	
item	320780	m61_48_43	40.18	312.91	-80.53	
item	320790	m11_10	-298.32	-22.624	-275.395	
item	320790	m61_45_42	-102.29	392.32	93.9	
item	320790	m61_47_46	25.22	449.7	1.5	
item	320790	m61_48_43	40.18	312.91	-80.53	
item	320800	m11_10	-298.32	-22.624	-275.395	
item	320800	m61_45_42	-102.29	392.32	93.9	
item	320800	m61_47_46	25.22	449.7	1.5	
item	320800	m61_48_43	40.18	312.91	-80.53	
item	320810	m11_10	-298.32	-22.624	-275.395	
item	320810	m61_45_42	-102.29	392.32	93.9	
item	320810	m61_47_46	25.22	449.7	1.5	
item	320810	m61_48_43	40.18	312.91	-80.53	
item	330000	m11_10	-298.32	-22.624	-275.395	
item	330000	m61_50_45	92.777	467.735	25.52	
item	330000	m61_51_45	-95.02	472.56	-7.95	
item	330010	m11_10	-298.32	-22.624	-275.395	
item	330010	m61_50_45	92.777	467.735	25.52	
item	330010	m61_51_45	-95.02	472.56	-7.95	
item	330020	m11_10	-298.32	-22.624	-275.395	
item	330020	m61_50_45	92.777	467.735	25.52	
item	330020	m61_51_45	-95.02	472.56	-7.95	
item	330030	m11_10	-298.32	-22.624	-275.395	
item	330030	m61_50_45	92.777	467.735	25.52	
item	330030	m61_51_45	-95.02	472.56	-7.95	
item	330040	m11_10	-298.32	-22.624	-275.395	
item	330040	m61_50_45	92.777	467.735	25.52	
item	330040	m61_51_45	-95.02	472.56	-7.95	
item	330050	m11_10	-298.32	-22.624	-275.395	
item	330050	m61_50_45	92.777	467.735	25.52	
item	330050	m61_51_45	-95.02	472.56	-7.95	
item	330060	m11_10	-298.32	-22.624	-275.395	
item	330060	m61_50_45	92.777	467.735	25.52	
item	330060	m61_51_45	-95.02	472.56	-7.95	
item	330070	m11_10	-298.32	-22.624	-275.395	
item	330070	m61_50_45	92.777	467.735	25.52	
item	330070	m61_51_45	-95.02	472.56	-7.95	
item	330080	m11_10	-298.32	-22.624	-275.395	
item	330080	m61_50_45	92.777	467.735	25.52	
item	330080	m61_51_45	-95.02	472.56	-7.95	
item	290650	m61_49_39	82.93	78.62	-101.8	
item	290660	m61_49_39	82.93	78.62	-101.8	
item	290670	m61_49_39	82.93	78.62	-101.8	
item	370000	m12_03	-663.625	75.802	-198.083	
item	370000	m60_10_08	34.884003	9.178	-200.12201	
item	370000	m60_09_11	-340.07343	237.66298	364.13348	
item	370000	m60_12_14	335.769	1596.935	-30.339996	
item	370000	m60_11_14	448.736	1283.163	24.824997	
item	370010	m12_03	-663.625	75.802	-198.083	
item	370010	m60_10_08	34.884003	9.178	-200.12201	
item	370010	m60_09_11	-340.07343	237.66298	364.13348	
item	370010	m60_12_14	335.769	1596.935	-30.339996	
item	370010	m60_11_14	448.736	1283.163	24.824997	
item	370020	m12_03	-663.625	75.802	-198.083	
item	370020	m60_10_08	34.884003	9.178	-200.12201	
item	370020	m60_09_11	-340.07343	237.66298	364.13348	
item	370020	m60_12_14	335.769	1596.935	-30.339996	
item	370020	m60_11_14	448.736	1283.163	24.824997	
item	370030	m12_03	-663.625	75.802	-198.083	
item	370030	m60_10_08	34.884003	9.178	-200.12201	
item	370030	m60_09_11	-340.07343	237.66298	364.13348	
item	370030	m60_12_14	335.769	1596.935	-30.339996	
item	370030	m60_11_14	448.736	1283.163	24.824997	
item	370040	m12_03	-663.625	75.802	-198.083	
item	370040	m60_10_08	34.884003	9.178	-200.12201	
item	370040	m60_09_11	-340.07343	237.66298	364.13348	
item	370040	m60_12_14	335.769	1596.935	-30.339996	
item	370040	m60_11_14	448.736	1283.163	24.824997	
item	370050	m12_03	-663.625	75.802	-198.083	
item	370050	m60_10_08	34.884003	9.178	-200.12201	
item	370050	m60_09_11	-340.07343	237.66298	364.13348	
item	370050	m60_12_14	335.769	1596.935	-30.339996	
item	370050	m60_11_14	448.736	1283.163	24.824997	
item	370060	m12_03	-663.625	75.802	-198.083	
item	370060	m60_10_08	34.884003	9.178	-200.12201	
item	370060	m60_09_11	-340.07343	237.66298	364.13348	
item	370060	m60_12_14	335.769	1596.935	-30.339996	
item	370060	m60_11_14	448.736	1283.163	24.824997	
item	370070	m12_03	-663.625	75.802	-198.083	
item	370070	m60_10_08	34.884003	9.178	-200.12201	
item	370070	m60_09_11	-340.07343	237.66298	364.13348	
item	370070	m60_12_14	335.769	1596.935	-30.339996	
item	370070	m60_11_14	448.736	1283.163	24.824997	
item	370080	m12_03	-663.625	75.802	-198.083	
item	370080	m60_10_08	34.884003	9.178	-200.12201	
item	370080	m60_09_11	-340.07343	237.66298	364.13348	
item	370080	m60_12_14	335.769	1596.935	-30.339996	
item	370080	m60_11_14	448.736	1283.163	24.824997	
item	370100	m12_03	-663.625	75.802	-198.083	
item	370100	m60_10_08	34.884003	9.178	-200.12201	
item	370100	m60_09_11	-340.07343	237.66298	364.13348	
item	370100	m60_12_14	335.769	1596.935	-30.339996	
item	370100	m60_11_14	448.736	1283.163	24.824997	
item	370100	m60_09_12	-44.57263	414.47623	-390.55365	
item	370110	m12_03	-663.625	75.802	-198.083	
item	370110	m60_10_08	34.884003	9.178	-200.12201	
item	370110	m60_09_11	-340.07343	237.66298	364.13348	
item	370110	m60_12_14	335.769	1596.935	-30.339996	
item	370110	m60_11_14	448.736	1283.163	24.824997	
item	370110	m60_09_12	-44.57263	414.47623	-390.55365	
item	370120	m12_03	-663.625	75.802	-198.083	
item	370120	m60_10_08	34.884003	9.178	-200.12201	
item	370120	m60_09_11	-340.07343	237.66298	364.13348	
item	370120	m60_12_14	335.769	1596.935	-30.339996	
item	370120	m60_11_14	448.736	1283.163	24.824997	
item	370120	m60_09_12	-44.57263	414.47623	-390.55365	
item	370130	m12_03	-663.625	75.802	-198.083	
item	370130	m60_10_08	34.884003	9.178	-200.12201	
item	370130	m60_09_11	-340.07343	237.66298	364.13348	
item	370130	m60_12_14	335.769	1596.935	-30.339996	
item	370130	m60_11_14	448.736	1283.163	24.824997	
item	370130	m60_09_12	-44.57263	414.47623	-390.55365	
item	370140	m12_03	-663.625	75.802	-198.083	
item	370140	m60_10_08	34.884003	9.178	-200.12201	
item	370140	m60_09_11	-340.07343	237.66298	364.13348	
item	370140	m60_12_14	335.769	1596.935	-30.339996	
item	370140	m60_11_14	448.736	1283.163	24.824997	
item	370140	m60_09_12	-44.57263	414.47623	-390.55365	
item	370150	m12_03	-663.625	75.802	-198.083	
item	370150	m60_10_08	34.884003	9.178	-200.12201	
item	370150	m60_09_11	-340.07343	237.66298	364.13348	
item	370150	m60_12_14	335.769	1596.935	-30.339996	
item	370150	m60_11_14	448.736	1283.163	24.824997	
item	370150	m60_09_12	-44.57263	414.47623	-390.55365	
item	370160	m12_03	-663.625	75.802	-198.083	
item	370160	m60_10_08	34.884003	9.178	-200.12201	
item	370160	m60_09_11	-340.07343	237.66298	364.13348	
item	370160	m60_12_14	335.769	1596.935	-30.339996	
item	370160	m60_11_14	448.736	1283.163	24.824997	
item	370160	m60_09_12	-44.57263	414.47623	-390.55365	
item	370170	m12_03	-663.625	75.802	-198.083	
item	370170	m60_10_08	34.884003	9.178	-200.12201	
item	370170	m60_09_11	-340.07343	237.66298	364.13348	
item	370170	m60_12_14	335.769	1596.935	-30.339996	
item	370170	m60_11_14	448.736	1283.163	24.824997	
item	370170	m60_09_12	-44.57263	414.47623	-390.55365	
item	370180	m12_03	-663.625	75.802	-198.083	
item	370180	m60_10_08	34.884003	9.178	-200.12201	
item	370180	m60_09_11	-340.07343	237.66298	364.13348	
item	370180	m60_12_14	335.769	1596.935	-30.339996	
item	370180	m60_11_14	448.736	1283.163	24.824997	
item	370180	m60_09_12	-44.57263	414.47623	-390.55365	
item	370200	m12_03	-663.625	75.802	-198.083	
item	370200	m60_10_08	34.884003	9.178	-200.12201	
item	370200	m60_09_11	-340.07343	237.66298	364.13348	
item	370200	m60_12_14	335.769	1596.935	-30.339996	
item	370200	m60_11_14	448.736	1283.163	24.824997	
item	370200	m60_09_12	-44.57263	414.47623	-390.55365	
item	370210	m12_03	-663.625	75.802	-198.083	
item	370210	m60_10_08	34.884003	9.178	-200.12201	
item	370210	m60_09_11	-340.07343	237.66298	364.13348	
item	370210	m60_12_14	335.769	1596.935	-30.339996	
item	370210	m60_11_14	448.736	1283.163	24.824997	
item	370210	m60_09_12	-44.57263	414.47623	-390.55365	
item	370220	m12_03	-663.625	75.802	-198.083	
item	370220	m60_10_08	34.884003	9.178	-200.12201	
item	370220	m60_09_11	-340.07343	237.66298	364.13348	
item	370220	m60_12_14	335.769	1596.935	-30.339996	
item	370220	m60_11_14	448.736	1283.163	24.824997	
item	370220	m60_09_12	-44.57263	414.47623	-390.55365	
item	370230	m12_03	-663.625	75.802	-198.083	
item	370230	m60_10_08	34.884003	9.178	-200.12201	
item	370230	m60_09_11	-340.07343	237.66298	364.13348	
item	370230	m60_12_14	335.769	1596.935	-30.339996	
item	370230	m60_11_14	448.736	1283.163	24.824997	
item	370230	m60_09_12	-44.57263	414.47623	-390.55365	
item	370240	m12_03	-663.625	75.802	-198.083	
item	370240	m60_10_08	34.884003	9.178	-200.12201	
item	370240	m60_09_11	-340.07343	237.66298	364.13348	
item	370240	m60_12_14	335.769	1596.935	-30.339996	
item	370240	m60_11_14	448.736	1283.163	24.824997	
item	370240	m60_09_12	-44.57263	414.47623	-390.55365	
item	370250	m12_03	-663.625	75.802	-198.083	
item	370250	m60_10_08	34.884003	9.178	-200.12201	
item	370250	m60_09_11	-340.07343	237.66298	364.13348	
item	370250	m60_12_14	335.769	1596.935	-30.339996	
item	370250	m60_11_14	448.736	1283.163	24.824997	
item	370250	m60_09_12	-44.57263	414.47623	-390.55365	
item	370260	m12_03	-663.625	75.802	-198.083	
item	370260	m60_10_08	34.884003	9.178	-200.12201	
item	370260	m60_09_11	-340.07343	237.66298	364.13348	
item	370260	m60_12_14	335.769	1596.935	-30.339996	
item	370260	m60_11_14	448.736	1283.163	24.824997	
item	370260	m60_09_12	-44.57263	414.47623	-390.55365	
item	380000	m61_50_45	113.81	467.14	-50.26	
item	380000	m61_53_48	-35.75	399.3	57.47	
item	380000	m61_51_39	4.37	-10.19	-37.59	
item	380010	m61_50_45	113.81	467.14	-50.26	
item	380010	m61_53_48	-35.75	399.3	57.47	
item	380010	m61_51_39	4.37	-10.19	-37.59	
item	380020	m61_50_45	113.81	467.14	-50.26	
item	380020	m61_53_48	-35.75	399.3	57.47	
item	380020	m61_51_39	4.37	-10.19	-37.59	
item	380030	m61_50_45	113.81	467.14	-50.26	
item	380030	m61_53_48	-35.75	399.3	57.47	
item	380030	m61_51_39	4.37	-10.19	-37.59	
item	380040	m61_50_45	113.81	467.14	-50.26	
item	380040	m61_53_48	-35.75	399.3	57.47	
item	380040	m61_51_39	4.37	-10.19	-37.59	
item	380050	m61_50_45	113.81	467.14	-50.26	
item	380050	m61_53_48	-35.75	399.3	57.47	
item	380050	m61_51_39	4.37	-10.19	-37.59	
item	380060	m61_50_45	113.81	467.14	-50.26	
item	380060	m61_53_48	-35.75	399.3	57.47	
item	380060	m61_51_39	4.37	-10.19	-37.59	
item	380070	m61_50_45	113.81	467.14	-50.26	
item	380070	m61_53_48	-35.75	399.3	57.47	
item	380070	m61_51_39	4.37	-10.19	-37.59	
item	380080	m61_50_45	113.81	467.14	-50.26	
item	380080	m61_53_48	-35.75	399.3	57.47	
item	380080	m61_51_39	4.37	-10.19	-37.59	
item	380100	m61_50_45	113.81	467.14	-50.26	
item	380100	m61_53_48	-35.75	399.3	57.47	
item	380100	m61_51_39	4.37	-10.19	-37.59	
item	380110	m61_50_45	113.81	467.14	-50.26	
item	380110	m61_53_48	-35.75	399.3	57.47	
item	380110	m61_51_39	4.37	-10.19	-37.59	
item	380120	m61_50_45	113.81	467.14	-50.26	
item	380120	m61_53_48	-35.75	399.3	57.47	
item	380120	m61_51_39	4.37	-10.19	-37.59	
item	380130	m61_50_45	113.81	467.14	-50.26	
item	380130	m61_53_48	-35.75	399.3	57.47	
item	380130	m61_51_39	4.37	-10.19	-37.59	
item	380140	m61_50_45	113.81	467.14	-50.26	
item	380140	m61_53_48	-35.75	399.3	57.47	
item	380140	m61_51_39	4.37	-10.19	-37.59	
item	380150	m61_50_45	113.81	467.14	-50.26	
item	380150	m61_53_48	-35.75	399.3	57.47	
item	380150	m61_51_39	4.37	-10.19	-37.59	
item	380160	m61_50_45	113.81	467.14	-50.26	
item	380160	m61_53_48	-35.75	399.3	57.47	
item	380160	m61_51_39	4.37	-10.19	-37.59	
item	380170	m61_50_45	113.81	467.14	-50.26	
item	380170	m61_53_48	-35.75	399.3	57.47	
item	380170	m61_51_39	4.37	-10.19	-37.59	
item	380180	m61_50_45	113.81	467.14	-50.26	
item	380180	m61_53_48	-35.75	399.3	57.47	
item	380180	m61_51_39	4.37	-10.19	-37.59	
item	380200	m11_10	-327.39	-21.98	-316.21	
item	380200	m61_50_45	113.81	467.14	-50.26	
item	380200	m61_53_48	-35.75	399.3	57.47	
item	380200	m61_51_39	4.37	-10.19	-37.59	
item	380210	m11_10	-327.39	-21.98	-316.21	
item	380210	m61_50_45	113.81	467.14	-50.26	
item	380210	m61_53_48	-35.75	399.3	57.47	
item	380210	m61_51_39	4.37	-10.19	-37.59	
item	380220	m11_10	-327.39	-21.98	-316.21	
item	380220	m61_50_45	113.81	467.14	-50.26	
item	380220	m61_53_48	-35.75	399.3	57.47	
item	380220	m61_51_39	4.37	-10.19	-37.59	
item	380230	m11_10	-327.39	-21.98	-316.21	
item	380230	m61_50_45	113.81	467.14	-50.26	
item	380230	m61_53_48	-35.75	399.3	57.47	
item	380230	m61_51_39	4.37	-10.19	-37.59	
item	380240	m11_10	-327.39	-21.98	-316.21	
item	380240	m61_50_45	113.81	467.14	-50.26	
item	380240	m61_53_48	-35.75	399.3	57.47	
item	380240	m61_51_39	4.37	-10.19	-37.59	
item	380250	m11_10	-327.39	-21.98	-316.21	
item	380250	m61_50_45	113.81	467.14	-50.26	
item	380250	m61_53_48	-35.75	399.3	57.47	
item	380250	m61_51_39	4.37	-10.19	-37.59	
item	380260	m11_10	-327.39	-21.98	-316.21	
item	380260	m61_50_45	113.81	467.14	-50.26	
item	380260	m61_53_48	-35.75	399.3	57.47	
item	380260	m61_51_39	4.37	-10.19	-37.59	
item	20017000	m20_01_00_00	-180.353	-15.042	22.132	
item	20017010	m20_01_00_00	-169.468	6.192	-4.742	
item	20017020	m20_01_00_00	-122.805	21.582	-63.172	
item	20017030	m20_01_00_00	-90.933	17.601	-109.46	
item	20017040	m20_01_00_00	-157.163	43.08	-67.256	
item	20017050	m20_01_00_00	-142.069	21.582	-93.056	
item	20017060	m20_01_00_00	-142.067	21.582	-94.051	
item	20017070	m20_01_00_00	-142.081	21.582	-94.725	
item	20017080	m20_01_00_00	-142.097	21.582	-95.596	
item	20017090	m20_01_00_00	-142.113	21.582	-96.401	
item	20017100	m20_01_00_00	-158.971	29.333	-137.662	
item	20017110	m20_01_00_00	-173.253	28.641	-124.427	
item	20017120	m20_01_00_00	-191.147	29.591	-142.896	
item	20017130	m20_01_00_00	-206.181	34.724	-174.471	
item	20017140	m20_01_00_00	-191.069	28.684	-184.407	
item	20017150	m20_01_00_00	-145.136	29.634	-175.086	
item	20017160	m20_01_00_00	-147.484	28.557	-176.344	
item	20017170	m20_01_00_00	-154.669	20.084	-167.627	
item	20017180	m20_01_00_00	-133.775	20.082	-148.234	
item	20017190	m20_01_00_00	-162.687	24.737	-148.413	
item	20017200	m20_01_00_00	-193.918	20.66	-142.584	
item	20017210	m20_01_00_00	-147.7	35.388	-188.105	
item	20017220	m20_01_00_00	-139.848	32.883	-159.737	
item	20017230	m20_01_00_00	-142.101	37.445	-129.463	
item	20017240	m20_01_00_00	-192.924	40.065	-135.116	
item	20017250	m20_01_00_00	-192.924	40.065	-135.116	
item	20017260	m20_01_00_00	-192.924	40.065	-135.116	
item	20017270	m20_01_00_00	-192.924	40.065	-135.116	
item	20017280	m20_01_00_00	-192.924	40.065	-135.116	
item	20017290	m20_01_00_00	-192.924	40.065	-135.116	
item	20017300	m20_01_00_00	-200.354	40.065	-127.949	
item	20017310	m20_01_00_00	-235.022	42.473	-104.525	
item	20017320	m20_01_00_00	-238.488	52.243	-118.4	
item	20017330	m20_01_00_00	-251.539	56.484	-95.899	
item	20017340	m20_01_00_00	-269.481	64.222	-92.568	
item	20017350	m20_01_00_00	-294.704	65.067	-80.249	
item	20017360	m20_01_00_00	-296.638	83.727	-91.609	
item	20017370	m20_01_00_00	-274.616	79.06	-79.927	
item	20017380	m20_01_00_00	-313.602	91.182	-93.646	
item	20017390	m20_01_00_00	-337.13	92.095	-72.916	
item	20017400	m20_01_00_00	-357.093	94.141	-80.564	
item	20017410	m20_01_00_00	-359.431	83.79	-54.738	
item	20017420	m20_01_00_00	-322.162	94.466	-65.2	
item	20017430	m20_01_00_00	-317.742	94.495	-72.554	
item	20017440	m20_01_00_00	-321.648	94.543	-72.019	
item	20017450	m20_01_00_00	-328.73	108.025	-87.998	
item	20017460	m20_01_00_00	-329.097	121.025	-76.085	
item	20017470	m20_01_00_00	-360.509	111.659	-39.796	
item	20017480	m20_01_00_00	-303.251	114.842	-51.189	
item	20017490	m20_01_00_00	-310.884	117.568	-76.277	
item	20017500	m20_01_00_00	-299.713	105.043	-83.476	
item	20017510	m20_01_00_00	-284.177	81.034	-22.199	
item	20017520	m20_01_00_00	-244.012	71.564	-23.689	
item	20017530	m20_01_00_00	-337.401	148.621	-217.318	
item	20017540	m20_01_00_00	-337.401	148.621	-217.318	
item	20017550	m20_01_00_00	-317.172	170.115	-312.601	
item	20017560	m20_01_00_00	-213.871	29.55	-121.039	
item	20017570	m20_01_00_00	-213.871	29.55	-121.039	
item	20017580	m20_01_00_00	-213.871	29.55	-121.039	
item	20017590	m20_01_00_00	-213.871	29.55	-121.039	
item	20017600	m20_01_00_00	-213.871	29.53	-121.039	
item	20017610	m20_01_00_00	-210.277	32.069	-136.416	
item	20017620	m20_01_00_00	-213.543	15.169	-175.405	
item	20017630	m20_01_00_00	-207.205	4.41	-158.271	
item	20017640	m20_01_00_00	-216.38	-0.692	-199.855	
item	20017650	m20_01_00_00	-212.061	-19.954	-193.024	
item	20017660	m20_01_00_00	-182.193	-28.004	-201.37	
item	400602	m20_01_00_00	-221.29	174.83	-333.67	
item	400644	m20_01_00_00	-229.95	174.67	-336.58	
grace	71000	m10_00_00_00	-232.76	74.11	345.13	Godrick the Grafted
grace	71001	m10_00_00_00	-28.55	-1.76	-18.58	Margit, the Fell Omen
grace	71002	m10_00_00_00	36.35	-11.28	5.36	Castleward Tunnel
grace	71003	m10_00_00_00	-122.51	30.2	11.88	Gateside Chamber
grace	71004	m10_00_00_00	-200.67	30.44	-16.52	Stormveil Cliffside
grace	71005	m10_00_00_00	-262.26	98.45	112.96	Rampart Tower
grace	71006	m10_00_00_00	-273.12	71.56	241.41	Liftside Chamber
grace	71007	m10_00_00_00	-189.96	81.87	313.47	Secluded Cell
grace	71008	m10_00_00_00	-96.08	21.41	20.28	Stormveil Main Gate
grace	71100	m11_00_00_00	37.25	65.11	-416.03	Elden Throne
grace	71101	m11_00_00_00	-132	31.01	-386.5	Erdtree Sanctuary
grace	71102	m11_00_00_00	-33.04	7.93	-80.52	East Capital Rampart
grace	71103	m11_00_00_00	-215.8	-64.72	-223.22	Lower Capital Church
grace	71104	m11_00_00_00	-180.35	-49.9	-185.54	Avenue Balcony
grace	71105	m11_00_00_00	-217.61	-12	-260.53	West Capital Rampart
grace	71107	m11_00_00_00	-55.11	47.51	-307.16	Queen's Bedchamber
grace	71108	m11_00_00_00	-319.98	-32.63	-270.49	Fortified Manor, First Floor
grace	71109	m11_00_00_00	-426.01	29.12	-294.32	Divine Bridge
grace	71120	m11_05_00_00	37.18	64.98	-415.93	Elden Throne
grace	71121	m11_05_00_00	-132	31.01	-386.5	Erdtree Sanctuary
grace	71122	m11_05_00_00	-33.01	8	-80.47	East Capital Rampart
grace	71123	m11_05_00_00	-129.94	-31.54	-126.04	Leyndell, Capital of Ash
grace	71124	m11_05_00_00	-54.63	47.56	-306.38	Queen's Bedchamber
grace	71125	m11_05_00_00	-426.01	29.12	-294.32	Divine Bridge
grace	71190	m11_10_00_00	-305.7	-20	-298.1	Table of Lost Grace
grace	71210	m12_01_00_00	-113.845	-223.497	118.07	Dragonkin Soldier of Nokstella
grace	71211	m12_01_00_00	400.687	-145.01	-103.113	Ainsel River Well Depths
grace	71212	m12_01_00_00	207.063	-170.645	-204.237	Ainsel River Sluice Gate
grace	71213	m12_01_00_00	-17.335	-210.064	-107.813	Ainsel River Downstream
grace	71214	m12_01_00_00	333.502	-79.105	269.242	Ainsel River Main
grace	71215	m12_01_00_00	29.589	-160.789	76.524	Nokstella, Eternal City
grace	71216	m12_01_00_00	-308.352	-308.018	-66.554	Lake of Rot Shoreside
grace	71218	m12_01_00_00	-411.549	-328.753	-525.689	Grand Cloister
grace	71219	m12_01_00_00	-243.44	-280.284	152.997	Nokstella Waterfall Basin
grace	71220	m12_02_00_00	1184.54	-619.219	1909.859	Great Waterfall Basin
grace	71221	m12_02_00_00	1016.052	-616.458	1153.374	Mimic Tear
grace	71222	m12_02_00_00	1098.26	-823.457	1266.802	Siofra River Bank
grace	71223	m12_02_00_00	1438.45	-816.47	1519.47	Worshippers' Woods
grace	71224	m12_02_00_00	1016.445	-605.417	1462.896	Ancestral Woods
grace	71225	m12_02_00_00	1176.12	-611.76	1754.38	Aqueduct-Facing Cliffs
grace	71226	m12_02_00_00	951.61	-671.3	1293.86	Night's Sacred Ground
grace	71227	m12_02_00_00	1518.224	-770.543	1867.396	Below the Well
grace	71230	m12_03_00_00	-379.5	149.74	-202.16	Prince of Death's Throne
grace	71231	m12_03_00_00	-184.95	272.9	-517.58	Root-Facing Cliffs
grace	71232	m12_03_00_00	-163.86	91.92	-624.79	Great Waterfall Crest
grace	71233	m12_03_00_00	-598.37	98.15	-609.92	Deeproot Depths
grace	71234	m12_03_00_00	-689.665	92.284	-409.819	The Nameless Eternal City
grace	71235	m12_03_00_00	-469.23	149.62	-351.1	Across the Roots
